aircraft,manoeuvre,setting,fault,recall,precision,auc,base_score
737,elev_step,det_lags_long,inertia_x1.6,0.2727272727272727,1.0,,4.081087658196194
737,elev_step,det_lags_long,cmq_x0.5,0.6153846153846154,0.7272727272727273,0.811965811965812,4.081087658196194
737,elev_step,det_lags_long,cmalpha_x0.7,0.6153846153846154,0.6153846153846154,0.6837606837606838,4.081087658196194
737,elev_step,det_lags_long,clo_+0.1,0.8461538461538461,0.7857142857142857,0.8461538461538461,4.081087658196194
737,elev_step,det_5hz,inertia_x1.6,0.4090909090909091,1.0,,5.896695911931338
737,elev_step,det_5hz,cmq_x0.5,0.46153846153846156,0.5,0.4871794871794872,5.896695911931338
737,elev_step,det_5hz,cmalpha_x0.7,0.5384615384615384,0.5,0.3418803418803419,5.896695911931338
737,elev_step,det_5hz,clo_+0.1,0.8461538461538461,0.55,0.5555555555555556,5.896695911931338
737,elev_step,det_2hz,inertia_x1.6,0.3181818181818182,1.0,,5.5697750844890885
737,elev_step,det_2hz,cmq_x0.5,0.38461538461538464,0.5555555555555556,0.47008547008547014,5.5697750844890885
737,elev_step,det_2hz,cmalpha_x0.7,0.46153846153846156,0.5,0.2905982905982906,5.5697750844890885
737,elev_step,det_2hz,clo_+0.1,0.6153846153846154,0.47058823529411764,0.5042735042735043,5.5697750844890885
737,elev_step,sig_K3,inertia_x1.6,0.045454545454545456,1.0,,0.24712222054152175
737,elev_step,sig_K3,cmq_x0.5,0.07692307692307693,1.0,0.3333333333333333,0.24712222054152175
737,elev_step,sig_K3,cmalpha_x0.7,0.0,,0.41880341880341876,0.24712222054152175
737,elev_step,sig_K3,clo_+0.1,0.46153846153846156,0.8571428571428571,0.5726495726495726,0.24712222054152175
737,elev_step,sig_K5,inertia_x1.6,0.2727272727272727,1.0,,0.327892905763122
737,elev_step,sig_K5,cmq_x0.5,0.38461538461538464,0.8333333333333334,0.7435897435897436,0.327892905763122
737,elev_step,sig_K5,cmalpha_x0.7,0.6153846153846154,0.6666666666666666,0.9059829059829061,0.327892905763122
737,elev_step,sig_K5,clo_+0.1,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.327892905763122
737,elev_step,sig_K7,inertia_x1.6,0.36363636363636365,1.0,,0.4069505369838149
737,elev_step,sig_K7,cmq_x0.5,0.46153846153846156,0.5454545454545454,0.52991452991453,0.4069505369838149
737,elev_step,sig_K7,cmalpha_x0.7,0.38461538461538464,0.45454545454545453,0.3846153846153846,0.4069505369838149
737,elev_step,sig_K7,clo_+0.1,0.8461538461538461,0.6470588235294118,0.6752136752136753,0.4069505369838149
737,elev_step,sig_leaf50,inertia_x1.6,0.13636363636363635,1.0,,0.3348926032370292
737,elev_step,sig_leaf50,cmq_x0.5,0.3076923076923077,1.0,0.8717948717948718,0.3348926032370292
737,elev_step,sig_leaf50,cmalpha_x0.7,0.46153846153846156,0.6666666666666666,0.9059829059829061,0.3348926032370292
737,elev_step,sig_leaf50,clo_+0.1,0.6153846153846154,0.5714285714285714,0.6111111111111112,0.3348926032370292
737,elev_step,sig_n10,inertia_x1.6,0.36363636363636365,1.0,,0.36072454999243686
737,elev_step,sig_n10,cmq_x0.5,0.46153846153846156,0.6,0.6837606837606838,0.36072454999243686
737,elev_step,sig_n10,cmalpha_x0.7,0.6153846153846154,0.6153846153846154,0.5213675213675213,0.36072454999243686
737,elev_step,sig_n10,clo_+0.1,0.46153846153846156,0.5,0.5555555555555556,0.36072454999243686
737,elev_step,sig_lags_1,inertia_x1.6,0.18181818181818182,1.0,,0.3460671607926184
737,elev_step,sig_lags_1,cmq_x0.5,0.38461538461538464,1.0,0.7948717948717949,0.3460671607926184
737,elev_step,sig_lags_1,cmalpha_x0.7,0.5384615384615384,0.7,0.8632478632478634,0.3460671607926184
737,elev_step,sig_lags_1,clo_+0.1,0.6153846153846154,0.6666666666666666,0.6666666666666667,0.3460671607926184
737,elev_step,sig_lags_long,inertia_x1.6,0.13636363636363635,1.0,,0.3216268340644381
737,elev_step,sig_lags_long,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.8290598290598292,0.3216268340644381
737,elev_step,sig_lags_long,cmalpha_x0.7,0.5384615384615384,0.7,0.8461538461538463,0.3216268340644381
737,elev_step,sig_lags_long,clo_+0.1,0.5384615384615384,0.6363636363636364,0.6837606837606838,0.3216268340644381
737,elev_step,sig_equal_width,inertia_x1.6,0.22727272727272727,1.0,,0.23336484646800787
737,elev_step,sig_equal_width,cmq_x0.5,0.3076923076923077,0.5714285714285714,0.49572649572649574,0.23336484646800787
737,elev_step,sig_equal_width,cmalpha_x0.7,0.23076923076923078,0.375,0.5641025641025641,0.23336484646800787
737,elev_step,sig_equal_width,clo_+0.1,0.46153846153846156,0.4,0.264957264957265,0.23336484646800787
737,elev_step,sig_5hz,inertia_x1.6,0.3181818181818182,1.0,,0.32849592268196925
