aircraft,manoeuvre,config,base_vsd,thr,inertia_x1.6,cmq_x0.5,cmalpha_x0.7,clo_+0.1,noop_fa,noop
A320,rudder_doublet,lags+since,0.351,0.114,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.20 auc 0.50,0.31/1.00 cat 0.40 auc 0.97,0.15/1.00 cat 0.40 auc 0.70,0.05,
A320,rudder_doublet,since,0.375,0.106,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.53,0.31/1.00 cat 0.40 auc 0.87,0.15/1.00 cat 0.40 auc 0.78,0.0,
A320,bank_hold,static,0.422,0.111,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.10,0.15/1.00 cat 0.40 auc 0.41,0.08/0.14 cat 0.80 auc 0.16,0.05,
A320,bank_hold,lags,0.323,0.102,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.16,0.15/1.00 cat 0.40 auc 0.63,0.08/1.00 cat 0.20 auc 0.53,0.05,
A320,bank_hold,lags+since,0.301,0.097,0.09/1.00 cat 0.40 auc nan,0.08/1.00 cat 0.20 auc 0.18,0.15/1.00 cat 0.40 auc 0.56,0.15/0.50 cat 0.40 auc 0.56,0.05,
A320,bank_hold,since,0.348,0.116,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.22,0.15/1.00 cat 0.40 auc 0.57,0.08/0.50 cat 0.40 auc 0.73,0.05,
A320,flap_extend,static,0.246,0.05,0.18/1.00 cat 0.40 auc nan,0.15/0.67 cat 0.40 auc 0.41,0.69/0.56 cat 0.80 auc 0.47,1.00/0.62 cat 1.00 auc 0.43,0.14,
A320,flap_extend,lags,0.217,0.049,0.14/1.00 cat 0.40 auc nan,0.08/1.00 cat 0.20 auc 0.48,0.77/0.59 cat 0.80 auc 0.40,1.00/0.62 cat 1.00 auc 0.50,0.05,
A320,flap_extend,lags+since,0.213,0.048,0.14/1.00 cat 0.40 auc nan,0.08/1.00 cat 0.20 auc 0.43,0.77/0.56 cat 0.80 auc 0.38,0.69/0.56 cat 0.60 auc 0.49,0.05,
A320,flap_extend,since,0.226,0.052,0.14/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.20 auc 0.34,0.69/0.56 cat 0.80 auc 0.43,0.62/0.53 cat 0.60 auc 0.39,0.0,
A320,engine_cut,static,0.313,0.061,0.05/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.40 auc 0.41,0.23/0.33 cat 0.60 auc 0.32,0.46/0.40 cat 0.80 auc 0.21,0.05,
A320,engine_cut,lags,0.302,0.057,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.40,0.23/0.33 cat 0.60 auc 0.41,0.46/0.40 cat 0.80 auc 0.27,0.0,
A320,engine_cut,lags+since,0.285,0.051,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.43,0.15/0.33 cat 0.60 auc 0.57,0.46/0.43 cat 0.80 auc 0.51,0.0,
A320,engine_cut,since,0.288,0.049,0.00/0.00 cat 0.00 auc nan,0.15/1.00 cat 0.40 auc 0.36,0.15/0.33 cat 0.60 auc 0.57,0.46/0.43 cat 0.80 auc 0.53,0.0,
A320,climbing_turn,static,0.377,0.096,0.14/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.20 auc 0.64,0.31/0.67 cat 0.80 auc 0.78,0.08/0.50 cat 0.40 auc 0.39,0.09,
A320,climbing_turn,lags,0.287,0.091,0.14/1.00 cat 0.40 auc nan,0.08/0.50 cat 0.20 auc 0.68,0.54/0.70 cat 0.80 auc 0.86,0.23/0.50 cat 0.80 auc 0.51,0.09,
A320,climbing_turn,lags+since,0.256,0.087,0.23/1.00 cat 0.80 auc nan,0.08/0.33 cat 0.60 auc 0.74,0.46/0.55 cat 0.80 auc 0.63,0.31/0.57 cat 0.80 auc 0.44,0.14,
A320,climbing_turn,since,0.283,0.092,0.23/1.00 cat 0.40 auc nan,0.15/0.40 cat 0.60 auc 0.68,0.46/0.55 cat 0.80 auc 0.78,0.08/0.25 cat 0.60 auc 0.46,0.18,
A320,elev_doublet_distractor,static,0.512,0.15,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.47,0.23/1.00 cat 0.20 auc 0.70,0.08/0.17 cat 0.60 auc 0.34,0.0,
A320,elev_doublet_distractor,lags,0.428,0.123,0.14/1.00 cat 0.40 auc nan,0.15/0.67 cat 0.20 auc 0.50,0.23/1.00 cat 0.20 auc 0.73,0.31/0.44 cat 0.60 auc 0.62,0.09,
A320,elev_doublet_distractor,lags+since,0.413,0.122,0.14/1.00 cat 0.40 auc nan,0.15/1.00 cat 0.20 auc 0.60,0.23/1.00 cat 0.20 auc 0.79,0.31/0.57 cat 0.60 auc 0.44,0.09,
A320,elev_doublet_distractor,since,0.468,0.136,0.09/1.00 cat 0.20 auc nan,0.15/0.67 cat 0.40 auc 0.47,0.23/1.00 cat 0.20 auc 0.64,0.00/0.00 cat 0.40 auc 0.49,0.14,
A320,engine_restart,static,0.264,0.011,0.14/1.00 cat 0.40 auc nan,0.23/1.00 cat 0.40 auc 0.63,0.77/0.56 cat 0.80 auc 0.71,0.62/0.47 cat 0.80 auc 0.41,0.09,
A320,engine_restart,lags,0.16,0.012,0.09/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.40 auc 0.68,0.77/0.62 cat 0.80 auc 0.70,0.69/0.50 cat 0.80 auc 0.55,0.0,
A320,engine_restart,lags+since,0.113,0.014,0.14/1.00 cat 0.20 auc nan,0.23/1.00 cat 0.40 auc 0.56,0.77/0.62 cat 0.80 auc 0.68,0.69/0.53 cat 0.80 auc 0.57,0.0,
A320,engine_restart,since,0.154,0.014,0.05/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.20 auc 0.75,0.62/0.62 cat 0.80 auc 0.61,0.69/0.60 cat 0.80 auc 0.55,0.0,
A4,cruise,static,0.518,0.062,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.51,0.31/0.57 cat 0.80 auc 0.56,0.46/0.60 cat 0.60 auc 0.60,0.0,
A4,cruise,lags,0.518,0.062,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.51,0.31/0.57 cat 0.80 auc 0.56,0.46/0.60 cat 0.60 auc 0.60,0.0,
A4,cruise,lags+since,0.518,0.062,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.51,0.31/0.57 cat 0.80 auc 0.56,0.46/0.60 cat 0.60 auc 0.60,0.0,
A4,cruise,since,0.518,0.062,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.51,0.31/0.57 cat 0.80 auc 0.56,0.46/0.60 cat 0.60 auc 0.60,0.0,
A4,throttle_step,static,0.435,0.061,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.71,0.15/1.00 cat 0.40 auc 0.51,0.69/0.60 cat 0.80 auc 0.43,0.0,
A4,throttle_step,lags,0.305,0.062,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.42,0.15/1.00 cat 0.40 auc 0.46,0.77/0.62 cat 0.80 auc 0.53,0.0,
A4,throttle_step,lags+since,0.205,0.051,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.61,0.46/0.86 cat 0.80 auc 0.65,0.85/0.61 cat 0.80 auc 0.55,0.0,
A4,throttle_step,since,0.244,0.051,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.42,0.46/0.86 cat 0.80 auc 0.70,0.85/0.61 cat 0.80 auc 0.47,0.0,
A4,elev_doublet,static,0.588,0.167,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.48,0.23/0.75 cat 0.60 auc 0.72,0.31/0.40 cat 0.80 auc 0.58,0.0,
A4,elev_doublet,lags,0.563,0.154,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.20 auc 0.36,0.23/0.75 cat 0.80 auc 0.69,0.31/0.44 cat 0.60 auc 0.52,0.05,
A4,elev_doublet,lags+since,0.496,0.152,0.09/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.00 auc 0.75,0.23/0.75 cat 0.80 auc 0.90,0.46/0.46 cat 0.60 auc 0.51,0.0,
A4,elev_doublet,since,0.527,0.158,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.56,0.23/0.75 cat 0.80 auc 0.75,0.46/0.50 cat 0.60 auc 0.52,0.0,
A4,elev_step,static,0.501,0.083,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.38,0.15/1.00 cat 0.40 auc 0.29,0.69/0.56 cat 0.80 auc 0.46,0.05,
A4,elev_step,lags,0.456,0.08,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.44,0.15/1.00 cat 0.40 auc 0.60,0.69/0.56 cat 0.80 auc 0.46,0.05,
A4,elev_step,lags+since,0.321,0.088,0.18/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.00 auc 0.50,0.54/0.88 cat 0.80 auc 0.71,0.77/0.59 cat 0.80 auc 0.62,0.18,
A4,elev_step,since,0.331,0.089,0.09/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.48,0.46/0.86 cat 0.80 auc 0.97,0.77/0.59 cat 0.80 auc 0.56,0.18,
A4,aileron_step,static,0.341,0.08,0.23/1.00 cat 0.60 auc nan,0.23/1.00 cat 0.20 auc 0.79,0.46/0.86 cat 0.60 auc 0.86,0.62/0.50 cat 0.80 auc 0.54,0.14,
A4,aileron_step,lags,0.244,0.078,0.45/1.00 cat 0.80 auc nan,0.31/1.00 cat 0.40 auc 0.57,0.62/0.89 cat 0.60 auc 0.94,0.69/0.53 cat 0.80 auc 0.42,0.14,
A4,aileron_step,lags+since,0.232,0.077,0.45/1.00 cat 0.80 auc nan,0.23/0.75 cat 0.40 auc 0.50,0.54/0.88 cat 0.60 auc 0.85,0.69/0.53 cat 0.80 auc 0.49,0.18,
A4,aileron_step,since,0.257,0.084,0.27/1.00 cat 0.60 auc nan,0.23/1.00 cat 0.20 auc 0.72,0.46/0.86 cat 0.60 auc 0.93,0.69/0.53 cat 0.80 auc 0.44,0.14,
A4,rudder_doublet,static,0.377,0.109,0.09/1.00 cat 0.40 auc nan,0.15/1.00 cat 0.40 auc 0.68,0.31/0.80 cat 0.80 auc 0.69,0.31/0.33 cat 0.80 auc 0.26,0.09,
A4,rudder_doublet,lags,0.324,0.115,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.37,0.23/1.00 cat 0.60 auc 0.79,0.38/0.45 cat 0.60 auc 0.31,0.0,
A4,rudder_doublet,lags+since,0.306,0.12,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.33,0.31/1.00 cat 0.60 auc 0.66,0.31/0.40 cat 0.60 auc 0.27,0.0,
A4,rudder_doublet,since,0.341,0.109,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.47,0.31/0.67 cat 0.60 auc 0.55,0.31/0.40 cat 0.60 auc 0.30,0.0,
A4,bank_hold,static,0.385,0.106,0.14/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.00 auc 0.20,0.15/1.00 cat 0.40 auc 0.38,0.62/0.50 cat 0.80 auc 0.50,0.0,
A4,bank_hold,lags,0.318,0.107,0.14/1.00 cat 0.60 auc nan,0.00/0.00 cat 0.00 auc 0.17,0.15/1.00 cat 0.40 auc 0.38,0.62/0.47 cat 0.80 auc 0.30,0.0,
A4,bank_hold,lags+since,0.29,0.11,0.23/1.00 cat 0.60 auc nan,0.00/0.00 cat 0.00 auc 0.08,0.15/1.00 cat 0.40 auc 0.38,0.62/0.50 cat 0.80 auc 0.31,0.0,
A4,bank_hold,since,0.331,0.109,0.14/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.00 auc 0.09,0.15/1.00 cat 0.40 auc 0.38,0.62/0.47 cat 0.80 auc 0.47,0.0,
A4,flap_extend,static,0.37,0.03,0.09/1.00 cat 0.40 auc nan,0.46/0.86 cat 1.00 auc 0.70,0.31/0.57 cat 0.60 auc 0.58,1.00/0.65 cat 1.00 auc 0.53,0.05,
A4,flap_extend,lags,0.147,0.034,0.73/1.00 cat 1.00 auc nan,0.85/0.73 cat 1.00 auc 0.63,0.69/0.60 cat 1.00 auc 0.51,1.00/0.59 cat 1.00 auc 0.33,0.14,
A4,flap_extend,lags+since,0.111,0.025,0.55/1.00 cat 1.00 auc nan,0.77/0.71 cat 1.00 auc 0.57,0.62/0.57 cat 1.00 auc 0.56,1.00/0.59 cat 1.00 auc 0.38,0.09,
A4,flap_extend,since,0.175,0.027,0.45/1.00 cat 1.00 auc nan,0.62/0.67 cat 1.00 auc 0.63,0.85/0.73 cat 1.00 auc 0.64,1.00/0.62 cat 1.00 auc 0.42,0.23,
A4,climbing_turn,static,0.394,0.073,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.81,0.54/1.00 cat 0.80 auc 0.91,0.77/0.59 cat 1.00 auc 0.54,0.0,
A4,climbing_turn,lags,0.314,0.077,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.76,0.23/1.00 cat 0.60 auc 0.81,0.77/0.56 cat 1.00 auc 0.52,0.09,
A4,climbing_turn,lags+since,0.274,0.079,0.09/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.20 auc 0.83,0.62/1.00 cat 1.00 auc 0.91,0.92/0.60 cat 1.00 auc 0.52,0.0,
A4,climbing_turn,since,0.291,0.081,0.18/1.00 cat 0.60 auc nan,0.23/1.00 cat 0.40 auc 0.83,0.62/1.00 cat 1.00 auc 0.91,0.85/0.58 cat 1.00 auc 0.41,0.09,
A4,elev_doublet_distractor,static,0.423,0.124,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.36,0.15/1.00 cat 0.40 auc 0.49,0.54/0.47 cat 1.00 auc 0.41,0.0,
A4,elev_doublet_distractor,lags,0.362,0.125,0.18/1.00 cat 0.80 auc nan,0.00/0.00 cat 0.20 auc 0.41,0.15/1.00 cat 0.40 auc 0.50,0.62/0.47 cat 1.00 auc 0.38,0.0,
A4,elev_doublet_distractor,lags+since,0.335,0.128,0.27/1.00 cat 0.80 auc nan,0.00/0.00 cat 0.00 auc 0.27,0.15/0.50 cat 0.60 auc 0.41,0.46/0.40 cat 0.80 auc 0.33,0.0,
A4,elev_doublet_distractor,since,0.365,0.13,0.23/1.00 cat 0.80 auc nan,0.00/0.00 cat 0.00 auc 0.48,0.15/1.00 cat 0.40 auc 0.43,0.31/0.31 cat 0.80 auc 0.35,0.0,
B747,cruise,static,0.529,0.07,0.00/0.00 cat 0.00 auc nan,0.15/0.67 cat 0.40 auc 0.35,0.38/0.71 cat 0.80 auc 0.53,0.23/0.38 cat 0.60 auc 0.42,0.0,
B747,cruise,lags,0.523,0.069,0.05/1.00 cat 0.20 auc nan,0.15/0.50 cat 0.40 auc 0.34,0.38/0.83 cat 0.80 auc 0.56,0.23/0.33 cat 0.60 auc 0.43,0.05,
B747,cruise,lags+since,0.519,0.075,0.00/0.00 cat 0.00 auc nan,0.15/0.50 cat 0.40 auc 0.31,0.38/0.83 cat 0.80 auc 0.54,0.23/0.33 cat 0.60 auc 0.44,0.0,
B747,cruise,since,0.525,0.066,0.05/1.00 cat 0.20 auc nan,0.15/0.67 cat 0.40 auc 0.36,0.38/0.62 cat 0.80 auc 0.56,0.23/0.38 cat 0.60 auc 0.47,0.0,
B747,throttle_step,static,0.367,0.083,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.31,0.08/0.50 cat 0.40 auc 0.45,0.15/0.67 cat 0.60 auc 0.55,0.0,
B747,throttle_step,lags,0.283,0.08,0.05/1.00 cat 0.20 auc nan,0.23/1.00 cat 0.60 auc 0.58,0.08/0.50 cat 0.40 auc 0.65,0.08/0.33 cat 0.40 auc 0.51,0.0,
B747,throttle_step,lags+since,0.258,0.071,0.05/1.00 cat 0.20 auc nan,0.31/1.00 cat 0.60 auc 0.78,0.23/0.75 cat 0.40 auc 0.74,0.15/0.67 cat 0.40 auc 0.63,0.0,
B747,throttle_step,since,0.315,0.081,0.00/0.00 cat 0.00 auc nan,0.15/1.00 cat 0.40 auc 0.72,0.23/0.75 cat 0.40 auc 0.53,0.15/0.50 cat 0.40 auc 0.56,0.0,
B747,elev_doublet,static,0.528,0.181,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.59,0.31/0.57 cat 0.80 auc 0.68,0.54/0.64 cat 0.60 auc 0.67,0.0,
B747,elev_doublet,lags,0.499,0.172,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.62,0.31/0.57 cat 0.60 auc 0.62,0.62/0.57 cat 0.60 auc 0.72,0.0,
B747,elev_doublet,lags+since,0.406,0.174,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.62,0.46/1.00 cat 0.80 auc 0.75,0.54/0.58 cat 0.60 auc 0.71,0.0,
B747,elev_doublet,since,0.426,0.168,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.65,0.54/1.00 cat 0.80 auc 0.82,0.54/0.58 cat 0.60 auc 0.72,0.0,
B747,elev_step,static,0.465,0.056,0.14/1.00 cat 0.40 auc nan,0.15/0.67 cat 0.40 auc 0.71,0.38/0.71 cat 0.60 auc 0.65,0.62/0.62 cat 0.60 auc 0.50,0.09,
B747,elev_step,lags,0.33,0.072,0.18/1.00 cat 0.40 auc nan,0.08/1.00 cat 0.20 auc 0.87,0.31/1.00 cat 0.40 auc 0.73,0.85/0.61 cat 0.80 auc 0.45,0.05,
B747,elev_step,lags+since,0.268,0.077,0.23/1.00 cat 0.60 auc nan,0.00/0.00 cat 0.00 auc 0.73,0.38/0.62 cat 0.80 auc 0.56,0.38/0.50 cat 0.60 auc 0.50,0.0,
B747,elev_step,since,0.302,0.063,0.23/1.00 cat 0.60 auc nan,0.46/0.86 cat 0.80 auc 0.89,0.54/0.88 cat 0.80 auc 0.68,0.54/0.64 cat 0.60 auc 0.58,0.14,
B747,aileron_step,static,0.409,0.108,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.32,0.23/1.00 cat 0.40 auc 0.31,0.08/1.00 cat 0.20 auc 0.21,0.05,
B747,aileron_step,lags,0.331,0.097,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.55,0.15/1.00 cat 0.40 auc 0.37,0.08/0.50 cat 0.40 auc 0.33,0.0,
B747,aileron_step,lags+since,0.286,0.088,0.14/1.00 cat 0.40 auc nan,0.08/1.00 cat 0.20 auc 0.56,0.23/1.00 cat 0.40 auc 0.35,0.08/0.50 cat 0.40 auc 0.31,0.05,
B747,aileron_step,since,0.335,0.089,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.54,0.23/1.00 cat 0.40 auc 0.38,0.08/1.00 cat 0.20 auc 0.33,0.05,
B747,rudder_doublet,static,0.452,0.179,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.34,0.23/1.00 cat 0.40 auc 0.42,0.46/0.75 cat 0.40 auc 0.43,0.0,
B747,rudder_doublet,lags,0.372,0.169,0.09/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.20 auc 0.27,0.38/1.00 cat 0.40 auc 0.72,0.62/1.00 cat 0.80 auc 0.75,0.05,
B747,rudder_doublet,lags+since,0.354,0.16,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.27,0.54/1.00 cat 0.80 auc 0.71,0.38/1.00 cat 0.60 auc 0.70,0.0,
B747,rudder_doublet,since,0.378,0.153,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.50,0.46/1.00 cat 0.60 auc 0.54,0.23/1.00 cat 0.20 auc 0.56,0.0,
B747,bank_hold,static,0.415,0.091,0.05/1.00 cat 0.20 auc nan,0.08/0.50 cat 0.40 auc 0.45,0.31/0.40 cat 0.80 auc 0.49,0.15/0.20 cat 0.80 auc 0.18,0.05,
B747,bank_hold,lags,0.319,0.092,0.00/0.00 cat 0.00 auc nan,0.23/1.00 cat 0.60 auc 0.69,0.23/1.00 cat 0.60 auc 0.60,0.08/0.20 cat 0.60 auc 0.39,0.0,
B747,bank_hold,lags+since,0.291,0.085,0.00/0.00 cat 0.00 auc nan,0.31/1.00 cat 0.60 auc 0.63,0.23/1.00 cat 0.60 auc 0.73,0.15/0.40 cat 0.60 auc 0.55,0.0,
B747,bank_hold,since,0.335,0.09,0.00/0.00 cat 0.00 auc nan,0.15/1.00 cat 0.20 auc 0.64,0.15/0.67 cat 0.60 auc 0.58,0.23/0.43 cat 0.80 auc 0.49,0.0,
B747,flap_extend,static,0.164,0.023,0.36/1.00 cat 0.80 auc nan,0.54/0.47 cat 0.80 auc 0.38,0.92/0.57 cat 1.00 auc 0.44,0.69/0.56 cat 1.00 auc 0.39,0.05,
B747,flap_extend,lags,0.143,0.022,0.36/1.00 cat 0.80 auc nan,0.31/0.44 cat 0.80 auc 0.41,0.85/0.55 cat 0.80 auc 0.34,0.85/0.61 cat 1.00 auc 0.60,0.0,
B747,flap_extend,lags+since,0.134,0.025,0.36/1.00 cat 0.60 auc nan,0.62/0.57 cat 0.80 auc 0.45,0.92/0.57 cat 1.00 auc 0.38,0.77/0.56 cat 1.00 auc 0.53,0.0,
B747,flap_extend,since,0.152,0.024,0.32/1.00 cat 0.60 auc nan,0.46/0.60 cat 0.80 auc 0.46,0.92/0.57 cat 1.00 auc 0.41,0.46/0.43 cat 0.80 auc 0.25,0.0,
B747,engine_cut,static,0.262,0.051,0.05/1.00 cat 0.20 auc nan,0.38/1.00 cat 0.60 auc 0.60,0.46/1.00 cat 0.80 auc 0.65,0.46/0.67 cat 0.80 auc 0.74,0.0,
B747,engine_cut,lags,0.199,0.05,0.14/1.00 cat 0.40 auc nan,0.38/1.00 cat 0.60 auc 0.63,0.46/1.00 cat 0.80 auc 0.64,0.62/0.62 cat 0.80 auc 0.69,0.0,
B747,engine_cut,lags+since,0.194,0.049,0.14/1.00 cat 0.60 auc nan,0.38/1.00 cat 0.60 auc 0.74,0.46/0.86 cat 0.80 auc 0.62,0.62/0.67 cat 0.80 auc 0.74,0.05,
B747,engine_cut,since,0.231,0.047,0.05/1.00 cat 0.20 auc nan,0.38/1.00 cat 0.60 auc 0.54,0.46/0.86 cat 0.80 auc 0.63,0.38/0.71 cat 0.80 auc 0.62,0.0,
B747,climbing_turn,static,0.415,0.065,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.75,0.15/1.00 cat 0.20 auc 0.75,0.31/1.00 cat 0.80 auc 0.85,0.0,
B747,climbing_turn,lags,0.324,0.065,0.09/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.73,0.08/1.00 cat 0.20 auc 0.86,0.31/0.80 cat 0.60 auc 0.65,0.0,
B747,climbing_turn,lags+since,0.282,0.067,0.09/1.00 cat 0.20 auc nan,0.23/1.00 cat 0.40 auc 0.78,0.15/1.00 cat 0.40 auc 0.71,0.23/0.75 cat 0.60 auc 0.64,0.0,
B747,climbing_turn,since,0.307,0.079,0.09/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.91,0.15/1.00 cat 0.40 auc 0.84,0.38/1.00 cat 0.80 auc 0.85,0.0,
B747,elev_doublet_distractor,static,0.534,0.12,0.09/1.00 cat 0.40 auc nan,0.08/0.50 cat 0.40 auc 0.39,0.31/0.50 cat 0.80 auc 0.59,0.08/0.17 cat 0.60 auc 0.11,0.05,
B747,elev_doublet_distractor,lags,0.451,0.128,0.14/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.00 auc 0.68,0.38/1.00 cat 0.60 auc 0.95,0.31/0.67 cat 0.40 auc 0.45,0.0,
B747,elev_doublet_distractor,lags+since,0.422,0.119,0.23/1.00 cat 0.60 auc nan,0.15/1.00 cat 0.20 auc 0.68,0.46/1.00 cat 0.80 auc 0.76,0.23/0.60 cat 0.40 auc 0.28,0.0,
B747,elev_doublet_distractor,since,0.474,0.13,0.23/1.00 cat 0.40 auc nan,0.08/0.33 cat 0.20 auc 0.56,0.31/0.67 cat 0.60 auc 0.83,0.38/0.50 cat 0.80 auc 0.50,0.0,
B747,engine_restart,static,0.319,0.026,0.09/1.00 cat 0.40 auc nan,0.38/0.83 cat 0.60 auc 0.56,0.15/0.67 cat 0.40 auc 0.30,0.31/0.44 cat 0.80 auc 0.42,0.0,
B747,engine_restart,lags,0.141,0.023,0.18/1.00 cat 0.40 auc nan,0.54/0.88 cat 0.60 auc 0.85,0.62/0.89 cat 0.60 auc 1.00,0.54/0.78 cat 0.80 auc 0.90,0.0,
B747,engine_restart,lags+since,0.108,0.022,0.14/1.00 cat 0.20 auc nan,0.62/0.80 cat 0.80 auc 0.85,0.62/1.00 cat 0.80 auc 1.00,0.62/0.80 cat 0.80 auc 0.89,0.0,
B747,engine_restart,since,0.172,0.027,0.05/1.00 cat 0.20 auc nan,0.54/1.00 cat 0.80 auc 0.62,0.31/1.00 cat 0.60 auc 0.59,0.38/0.71 cat 0.80 auc 0.74,0.05,
Boeing314,cruise,static,0.731,0.109,0.00/0.00 cat 0.00 auc nan,0.31/0.67 cat 0.60 auc 0.32,0.23/1.00 cat 0.20 auc 0.15,0.08/0.33 cat 0.40 auc 0.06,0.0,
Boeing314,cruise,lags,0.73,0.108,0.05/1.00 cat 0.20 auc nan,0.31/0.67 cat 0.60 auc 0.29,0.23/1.00 cat 0.20 auc 0.16,0.08/0.33 cat 0.40 auc 0.19,0.0,
Boeing314,cruise,lags+since,0.727,0.107,0.05/1.00 cat 0.20 auc nan,0.31/0.80 cat 0.40 auc 0.41,0.23/1.00 cat 0.20 auc 0.20,0.08/0.33 cat 0.40 auc 0.14,0.0,
Boeing314,cruise,since,0.721,0.115,0.00/0.00 cat 0.00 auc nan,0.31/0.67 cat 0.60 auc 0.32,0.23/1.00 cat 0.20 auc 0.15,0.08/0.33 cat 0.40 auc 0.10,0.0,
Boeing314,throttle_step,static,0.559,0.087,0.00/0.00 cat 0.00 auc nan,0.38/0.71 cat 0.60 auc 0.79,0.46/0.67 cat 0.60 auc 0.87,0.54/0.88 cat 0.80 auc 0.88,0.0,
Boeing314,throttle_step,lags,0.474,0.081,0.00/0.00 cat 0.00 auc nan,0.77/0.71 cat 1.00 auc 0.79,0.46/0.75 cat 0.60 auc 0.65,0.69/0.75 cat 0.80 auc 0.74,0.0,
Boeing314,throttle_step,lags+since,0.323,0.081,0.00/0.00 cat 0.00 auc nan,0.85/0.61 cat 0.80 auc 0.75,0.62/0.73 cat 0.80 auc 0.87,0.77/0.77 cat 0.80 auc 0.94,0.0,
Boeing314,throttle_step,since,0.349,0.075,0.00/0.00 cat 0.00 auc nan,0.85/0.61 cat 0.80 auc 0.82,0.62/0.73 cat 0.40 auc 0.74,0.69/0.60 cat 0.80 auc 0.80,0.0,
Boeing314,elev_doublet,static,0.7,0.137,0.05/1.00 cat 0.20 auc nan,0.15/0.67 cat 0.40 auc 0.53,0.23/0.75 cat 0.40 auc 0.57,0.38/0.56 cat 0.80 auc 0.24,0.14,
Boeing314,elev_doublet,lags,0.656,0.129,0.05/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.40 auc 0.60,0.54/0.88 cat 0.60 auc 0.71,0.46/0.46 cat 0.80 auc 0.32,0.14,
