aircraft,mission,variant,mode,n_flagged,recall,precision,auc,gated_recall,gated_auc,n_gated,agreement,correctness,n_explained,false_alarm
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_whole,18,0.8461538461538461,0.6111111111111112,0.7863247863247863,,,,0.9333333333333333,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_static_whole,13,0.5384615384615384,0.5384615384615384,0.6239316239316239,,,,0.8,,,
global5000,climb_cruise_descend,cmalpha_x0.7,envelope_whole,9,0.38461538461538464,0.5555555555555556,0.35897435897435903,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,ks_whole,3,0.07692307692307693,0.3333333333333333,0.1965811965811966,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,det_win30,15,0.6153846153846154,0.5333333333333333,0.5726495726495726,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_win30,15,0.6153846153846154,0.5333333333333333,0.5470085470085471,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,det_win120,14,0.6153846153846154,0.5714285714285714,0.5811965811965812,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_win120,16,0.6923076923076923,0.5625,0.7264957264957265,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,det_phase:settle,11,0.6153846153846154,0.7272727272727273,0.6068376068376069,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,det_phase:climb,7,0.5384615384615384,1.0,0.7948717948717949,,,,,0.7142857142857143,7.0,
global5000,climb_cruise_descend,cmalpha_x0.7,det_phase:turn,7,0.3076923076923077,0.5714285714285714,0.641025641025641,,,,,0.0,7.0,
global5000,climb_cruise_descend,cmalpha_x0.7,det_phase:cruise,11,0.5384615384615384,0.6363636363636364,0.8034188034188033,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,det_phase:slow,8,0.38461538461538464,0.625,0.8461538461538461,,,,,0.75,8.0,
global5000,climb_cruise_descend,cmalpha_x0.7,det_phase:descend,9,0.6153846153846154,0.8888888888888888,1.0,,,,,0.7777777777777778,9.0,
global5000,climb_cruise_descend,cmalpha_x0.7,det_phase:turnback,9,0.38461538461538464,0.5555555555555556,0.5897435897435898,,,,,0.0,9.0,
global5000,climb_cruise_descend,cmalpha_x0.7,det_phase:level,9,0.38461538461538464,0.5555555555555556,0.6068376068376069,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,det_phase_any,18,0.6923076923076923,0.5,0.5,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,det_phase_max,14,0.6153846153846154,0.5714285714285714,0.5213675213675214,,,,,,,
global5000,climb_cruise_descend,cmalpha_x0.7,sig_dynamic_phase:settle,10,0.6153846153846154,0.8,0.6153846153846154,,,,,,,
