fault,set,kind,aircraft,test_case,n_matched,n_cand,n_missing,structural,propagated,es1_max,es1_output,es_max,observable,n_observable_outputs,n_flag_05,min_p
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305
B2_A4_gear_retractable_3be71976,heldout,model,A4,aileron_step,10,0,10,True,,,,,,,,
B_elevator_drag_8819410c,development,model,A4,rudder_doublet,10,10,0,False,True,0.007342109017434,velocities/h-dot-fps,0.0056906773348902,False,0.0,0.0,0.1095780843831233
B_pqrdot_5ad2694c,development,cpp,A4,rudder_doublet,10,10,0,False,True,0.0017715586495687,accelerations/qdot-rad_sec2,0.001616496528903,False,0.0,0.0,0.1071785642871425
B_turbine_windmill_2db8e408,development,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425
B2_A4_gear_retractable_3be71976,heldout,model,A4,rudder_doublet,10,0,10,True,,,,,,,,
B_elevator_drag_8819410c,development,model,A4,bank_hold,10,10,0,False,True,0.0002868274354137,accelerations/udot-ft_sec2,0.0012591675427202,False,0.0,3.0,0.028994201159768
B_pqrdot_5ad2694c,development,cpp,A4,bank_hold,10,10,0,False,True,0.036237299823981,accelerations/rdot-rad_sec2,0.0339823172626899,False,0.0,4.0,0.028994201159768
B_turbine_windmill_2db8e408,development,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768
B2_A4_gear_retractable_3be71976,heldout,model,A4,bank_hold,10,0,10,True,,,,,,,,
B_elevator_drag_8819410c,development,model,A4,flap_extend,10,10,0,False,True,0.0075157346367369,velocities/vt-fps,0.0138150285854684,False,0.0,4.0,0.0355928814237152
B_pqrdot_5ad2694c,development,cpp,A4,flap_extend,10,10,0,False,True,5.272094043339894,accelerations/rdot-rad_sec2,6.033483379109912,True,2.0,8.0,0.0001999600079984
B_turbine_windmill_2db8e408,development,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136
B2_A4_gear_retractable_3be71976,heldout,model,A4,flap_extend,10,0,10,True,,,,,,,,
B_elevator_drag_8819410c,development,model,A4,climbing_turn,10,10,0,False,True,0.1422883437848449,accelerations/udot-ft_sec2,0.1804275541065174,False,0.0,2.0,0.0221955608878224
B_pqrdot_5ad2694c,development,cpp,A4,climbing_turn,10,10,0,False,True,0.0181582629865748,accelerations/rdot-rad_sec2,0.0189991982868647,False,0.0,2.0,0.0227954409118176
B_turbine_windmill_2db8e408,development,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176
B2_A4_gear_retractable_3be71976,heldout,model,A4,climbing_turn,10,0,10,True,,,,,,,,
B_elevator_drag_8819410c,development,model,A4,elev_doublet_distractor,10,10,0,False,True,0.257260793311885,accelerations/udot-ft_sec2,0.2964230628454837,False,0.0,1.0,0.0431913617276544
B_pqrdot_5ad2694c,development,cpp,A4,elev_doublet_distractor,10,10,0,False,True,0.0002966890267091,accelerations/rdot-rad_sec2,0.0002954292576214,False,0.0,1.0,0.0431913617276544
B_turbine_windmill_2db8e408,development,cpp,A4,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0431913617276544
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0431913617276544
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0431913617276544
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0431913617276544
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0431913617276544
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0431913617276544
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0431913617276544
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0431913617276544
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,elev_doublet_distractor,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.0431913617276544
B2_A4_gear_retractable_3be71976,heldout,model,A4,elev_doublet_distractor,10,0,10,True,,,,,,,,
B_elevator_drag_8819410c,development,model,B747,cruise,10,10,0,False,True,3.847081047391045,accelerations/pdot-rad_sec2,3.902314470742716,True,1.0,8.0,0.0001999600079984
B_pqrdot_5ad2694c,development,cpp,B747,cruise,10,10,0,False,True,93.98404944977987,accelerations/pdot-rad_sec2,93.14798913135635,True,1.0,1.0,0.0001999600079984
B_turbine_windmill_2db8e408,development,cpp,B747,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1111777644471105
B2_turbine_throttle_init_c8af9244,heldout,cpp,B747,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1111777644471105
B2_turbine_thruster_inputs_20066483,heldout,cpp,B747,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1111777644471105
B2_wheel_spin_down_8a9fba1c,heldout,cpp,B747,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1111777644471105
B2_sensor_fail_stuck_f543d634,heldout,cpp,B747,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1111777644471105
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,B747,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1111777644471105
B2_load_factor_sign_c3fa7d22,heldout,cpp,B747,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1111777644471105
B2_propeller_inflow_angle_82cc3893,heldout,cpp,B747,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1111777644471105
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,B747,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1111777644471105
B_elevator_drag_8819410c,development,model,B747,throttle_step,10,10,0,False,True,0.5687047278922314,attitude/theta-rad,0.4897861830276021,False,0.0,11.0,0.0001999600079984
B_pqrdot_5ad2694c,development,cpp,B747,throttle_step,10,10,0,False,True,0.0093812933653994,accelerations/qdot-rad_sec2,0.0090424378701335,False,0.0,0.0,0.1335732853429314
B_turbine_windmill_2db8e408,development,cpp,B747,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1337732453509298
B2_turbine_throttle_init_c8af9244,heldout,cpp,B747,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1337732453509298
B2_turbine_thruster_inputs_20066483,heldout,cpp,B747,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1337732453509298
B2_wheel_spin_down_8a9fba1c,heldout,cpp,B747,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1337732453509298
B2_sensor_fail_stuck_f543d634,heldout,cpp,B747,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1337732453509298
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,B747,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1337732453509298
B2_load_factor_sign_c3fa7d22,heldout,cpp,B747,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1337732453509298
B2_propeller_inflow_angle_82cc3893,heldout,cpp,B747,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1337732453509298
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,B747,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1337732453509298
B_elevator_drag_8819410c,development,model,B747,elev_doublet,10,10,0,False,True,0.4030983589157346,accelerations/vdot-ft_sec2,0.4502809079950397,False,0.0,6.0,0.0001999600079984
B_pqrdot_5ad2694c,development,cpp,B747,elev_doublet,10,10,0,False,True,32.08883700649344,accelerations/pdot-rad_sec2,33.703159849391405,True,1.0,1.0,0.0001999600079984
B_turbine_windmill_2db8e408,development,cpp,B747,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1449710057988402
B2_turbine_throttle_init_c8af9244,heldout,cpp,B747,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1449710057988402
B2_turbine_thruster_inputs_20066483,heldout,cpp,B747,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1449710057988402
B2_wheel_spin_down_8a9fba1c,heldout,cpp,B747,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1449710057988402
B2_sensor_fail_stuck_f543d634,heldout,cpp,B747,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1449710057988402
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,B747,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1449710057988402
B2_load_factor_sign_c3fa7d22,heldout,cpp,B747,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1449710057988402
B2_propeller_inflow_angle_82cc3893,heldout,cpp,B747,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1449710057988402
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,B747,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1449710057988402
B_elevator_drag_8819410c,development,model,B747,elev_step,10,10,0,False,True,0.6962736729616799,accelerations/udot-ft_sec2,0.7203203919536348,False,0.0,12.0,0.0001999600079984
B_pqrdot_5ad2694c,development,cpp,B747,elev_step,10,10,0,False,True,40.641312847929626,accelerations/pdot-rad_sec2,43.625495591039794,True,2.0,4.0,0.0001999600079984
B_turbine_windmill_2db8e408,development,cpp,B747,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0061987602479504
B2_turbine_throttle_init_c8af9244,heldout,cpp,B747,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0061987602479504
B2_turbine_thruster_inputs_20066483,heldout,cpp,B747,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0061987602479504
B2_wheel_spin_down_8a9fba1c,heldout,cpp,B747,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0061987602479504
B2_sensor_fail_stuck_f543d634,heldout,cpp,B747,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0061987602479504
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,B747,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0061987602479504
B2_load_factor_sign_c3fa7d22,heldout,cpp,B747,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0061987602479504
B2_propeller_inflow_angle_82cc3893,heldout,cpp,B747,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0061987602479504
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,B747,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0061987602479504
B_elevator_drag_8819410c,development,model,B747,aileron_step,10,10,0,False,True,0.0242655744797224,accelerations/udot-ft_sec2,0.0306913927479231,False,0.0,5.0,0.0001999600079984
B_pqrdot_5ad2694c,development,cpp,B747,aileron_step,10,10,0,False,True,0.0310866952516527,accelerations/qdot-rad_sec2,0.0329422689714943,False,0.0,0.0,0.1221755648870226
B_turbine_windmill_2db8e408,development,cpp,B747,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1221755648870226
B2_turbine_throttle_init_c8af9244,heldout,cpp,B747,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1221755648870226
B2_turbine_thruster_inputs_20066483,heldout,cpp,B747,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1221755648870226
B2_wheel_spin_down_8a9fba1c,heldout,cpp,B747,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1221755648870226
B2_sensor_fail_stuck_f543d634,heldout,cpp,B747,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1221755648870226
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,B747,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1221755648870226
B2_load_factor_sign_c3fa7d22,heldout,cpp,B747,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1221755648870226
B2_propeller_inflow_angle_82cc3893,heldout,cpp,B747,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1221755648870226
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,B747,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1221755648870226
B_elevator_drag_8819410c,development,model,B747,rudder_doublet,10,10,0,False,True,0.0509494095597488,velocities/h-dot-fps,0.0505922037030783,False,0.0,7.0,0.0001999600079984
B_pqrdot_5ad2694c,development,cpp,B747,rudder_doublet,10,10,0,False,True,0.0018706504327542,accelerations/qdot-rad_sec2,0.0017073184506315,False,0.0,0.0,0.0669866026794641
B_turbine_windmill_2db8e408,development,cpp,B747,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0669866026794641
B2_turbine_throttle_init_c8af9244,heldout,cpp,B747,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0669866026794641
B2_turbine_thruster_inputs_20066483,heldout,cpp,B747,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0669866026794641
B2_wheel_spin_down_8a9fba1c,heldout,cpp,B747,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0669866026794641
B2_sensor_fail_stuck_f543d634,heldout,cpp,B747,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0669866026794641
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,B747,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0669866026794641
B2_load_factor_sign_c3fa7d22,heldout,cpp,B747,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0669866026794641
B2_propeller_inflow_angle_82cc3893,heldout,cpp,B747,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0669866026794641
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,B747,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0669866026794641
B_elevator_drag_8819410c,development,model,B747,bank_hold,10,10,0,False,True,0.0613148479552097,accelerations/udot-ft_sec2,0.0528458182538137,False,0.0,8.0,0.0001999600079984
B_pqrdot_5ad2694c,development,cpp,B747,bank_hold,10,10,0,False,True,0.038378561076595,accelerations/qdot-rad_sec2,0.0389578287886963,False,0.0,0.0,0.0591881623675265
B_turbine_windmill_2db8e408,development,cpp,B747,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0591881623675265
B2_turbine_throttle_init_c8af9244,heldout,cpp,B747,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0591881623675265
B2_turbine_thruster_inputs_20066483,heldout,cpp,B747,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0591881623675265
B2_wheel_spin_down_8a9fba1c,heldout,cpp,B747,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0591881623675265
B2_sensor_fail_stuck_f543d634,heldout,cpp,B747,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0591881623675265
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,B747,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0591881623675265
B2_load_factor_sign_c3fa7d22,heldout,cpp,B747,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0591881623675265
B2_propeller_inflow_angle_82cc3893,heldout,cpp,B747,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0591881623675265
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,B747,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0591881623675265
B_elevator_drag_8819410c,development,model,B747,flap_extend,10,10,0,False,True,0.1400891405581008,velocities/q-rad_sec,0.1234428873435857,False,0.0,17.0,0.0001999600079984
B_pqrdot_5ad2694c,development,cpp,B747,flap_extend,10,10,0,False,True,2.487030364750334,accelerations/pdot-rad_sec2,2.3822248589545607,True,1.0,2.0,0.0001999600079984
B_turbine_windmill_2db8e408,development,cpp,B747,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1267746450709858
B2_turbine_throttle_init_c8af9244,heldout,cpp,B747,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1267746450709858
B2_turbine_thruster_inputs_20066483,heldout,cpp,B747,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1267746450709858
B2_wheel_spin_down_8a9fba1c,heldout,cpp,B747,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1267746450709858
B2_sensor_fail_stuck_f543d634,heldout,cpp,B747,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1267746450709858
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,B747,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1267746450709858
B2_load_factor_sign_c3fa7d22,heldout,cpp,B747,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1267746450709858
B2_propeller_inflow_angle_82cc3893,heldout,cpp,B747,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1267746450709858
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,B747,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1267746450709858
B_elevator_drag_8819410c,development,model,B747,engine_cut,10,10,0,False,True,5.514367630942726,attitude/psi-rad,5.203508221892635,True,10.0,20.0,0.0001999600079984
B_pqrdot_5ad2694c,development,cpp,B747,engine_cut,10,10,0,False,True,0.039323117602094,accelerations/qdot-rad_sec2,0.0401458672776405,False,0.0,0.0,0.2355528894221155
B_turbine_windmill_2db8e408,development,cpp,B747,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2355528894221155
B2_turbine_throttle_init_c8af9244,heldout,cpp,B747,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2355528894221155
B2_turbine_thruster_inputs_20066483,heldout,cpp,B747,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2355528894221155
B2_wheel_spin_down_8a9fba1c,heldout,cpp,B747,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2355528894221155
B2_sensor_fail_stuck_f543d634,heldout,cpp,B747,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2355528894221155
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,B747,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2355528894221155
B2_load_factor_sign_c3fa7d22,heldout,cpp,B747,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2355528894221155
B2_propeller_inflow_angle_82cc3893,heldout,cpp,B747,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2355528894221155
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,B747,engine_cut,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2355528894221155
