aircraft,manoeuvre,variant,es_max,n_gated,n_flagged,n_cand,phys_recall,phys_precision,phys_cat_recall,phys_auc,gated_recall,gated_precision,gated_auc,agree_dynamic,correct_dynamic,agree_static,correct_static,gated_cat_recall
A4,elev_doublet,B_elevator_drag_8819410c,0.6253867938446007,0,7,10,0.07692307692307693,0.14285714285714285,0.8,0.1794871794871795,,,,0.0,1.0,0.0,1.0,
A4,elev_doublet,B_pqrdot_5ad2694c,1.6139744814245875,2,8,10,0.36363636363636365,1.0,0.8,,1.0,0.25,0.85,0.0,1.0,0.0,1.0,1.0
A4,elev_doublet,B_turbine_windmill_2db8e408,0.0,0,6,10,0.07692307692307693,0.16666666666666666,0.8,0.2222222222222222,,,,0.0,1.0,0.0,1.0,
A4,elev_step,B_elevator_drag_8819410c,0.3316134446681747,0,4,10,0.15384615384615385,0.5,0.6,0.6410256410256411,,,,0.0,1.0,0.0,1.0,
A4,elev_step,B_pqrdot_5ad2694c,1.6277792562411668,2,5,10,0.22727272727272727,1.0,0.6,,1.0,0.4,0.9,0.4,1.0,0.2,1.0,1.0
A4,elev_step,B_turbine_windmill_2db8e408,0.0,0,3,10,0.07692307692307693,0.3333333333333333,0.4,0.4444444444444445,,,,0.0,1.0,0.0,1.0,
A4,aileron_step,B_elevator_drag_8819410c,0.003273373678134756,0,1,10,0.07692307692307693,1.0,0.2,0.5982905982905984,,,,1.0,1.0,1.0,1.0,
A4,aileron_step,B_pqrdot_5ad2694c,0.04465476235308644,0,0,10,0.0,,0.0,,,,,,,,,
A4,aileron_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.27350427350427353,,,,,,,,
A4,rudder_doublet,B_elevator_drag_8819410c,0.005690677334890244,0,0,10,0.0,,0.0,0.24786324786324787,,,,,,,,
A4,rudder_doublet,B_pqrdot_5ad2694c,0.001616496528903002,0,0,10,0.0,,0.0,,,,,,,,,
A4,rudder_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.24786324786324787,,,,,,,,
A4,bank_hold,B_elevator_drag_8819410c,0.001259167542720259,0,3,10,0.0,0.0,0.6,0.12820512820512822,,,,0.0,0.6666666666666666,0.0,0.6666666666666666,
A4,bank_hold,B_pqrdot_5ad2694c,0.03398231726268996,0,4,10,0.18181818181818182,1.0,0.8,,,,,0.0,0.5,0.0,0.5,
A4,bank_hold,B_turbine_windmill_2db8e408,0.0,0,3,10,0.0,0.0,0.6,0.13675213675213677,,,,0.0,0.6666666666666666,0.0,0.6666666666666666,
A4,flap_extend,B_elevator_drag_8819410c,0.013815028585468445,0,4,10,0.3076923076923077,1.0,0.4,0.5982905982905983,,,,0.5,0.5,0.0,1.0,
A4,flap_extend,B_pqrdot_5ad2694c,6.033483379109912,2,8,10,0.36363636363636365,1.0,0.6,,1.0,0.25,1.0,0.5,0.5,0.125,1.0,1.0
A4,flap_extend,B_turbine_windmill_2db8e408,0.0,0,6,10,0.46153846153846156,1.0,0.4,0.641025641025641,,,,0.3333333333333333,0.3333333333333333,0.0,1.0,
A4,climbing_turn,B_elevator_drag_8819410c,0.1804275541065174,0,2,10,0.07692307692307693,0.5,0.2,0.5213675213675214,,,,0.0,1.0,0.0,0.0,
A4,climbing_turn,B_pqrdot_5ad2694c,0.018999198286864746,0,2,10,0.09090909090909091,1.0,0.2,,,,,0.0,0.5,0.0,0.0,
