aircraft,manoeuvre,method,fault,recall,precision,cat_recall,cat_precision,auc,n_flagged,flagged,n_gated,gated_recall,gated_precision,gated_auc,false_alarm
A4,cruise,ks,noop,,,,,,,,,,,,0.045454545454545456
A4,cruise,regression,inertia_x1.6,0.22727272727272727,1.0,0.6,1.0,,5.0,attitude/psi-rad;velocities/r-rad_sec;accelerations/pdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/vdot-ft_sec2,5.0,0.8,0.8,0.9058823529411764,
A4,cruise,regression,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.6,1.0,0.2991452991452992,3.0,attitude/psi-rad;velocities/q-rad_sec;accelerations/wdot-ft_sec2,0.0,,,,
A4,cruise,regression,cmalpha_x0.7,0.3076923076923077,0.6666666666666666,0.8,1.0,0.3846153846153847,6.0,attitude/phi-rad;velocities/w-fps;velocities/q-rad_sec;velocities/r-rad_sec;accelerations/wdot-ft_sec2;aero/alpha-deg,5.0,0.4,0.3333333333333333,0.6352941176470588,
A4,cruise,regression,clo_+0.1,0.7692307692307693,0.5882352941176471,0.8,1.0,0.5897435897435898,17.0,attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,6.0,0.8333333333333334,0.29411764705882354,0.6458333333333333,
A4,cruise,regression,noop,,,,,,,,,,,,0.045454545454545456
A4,cruise,iforest,inertia_x1.6,0.0,,0.0,,,0.0,,5.0,0.0,,0.8823529411764706,
A4,cruise,iforest,cmq_x0.5,0.0,,0.0,,0.25641025641025644,0.0,,0.0,,,,
A4,cruise,iforest,cmalpha_x0.7,0.0,,0.0,,0.982905982905983,0.0,,5.0,0.0,,0.5176470588235293,
A4,cruise,iforest,clo_+0.1,1.0,0.5909090909090909,1.0,1.0,0.5811965811965812,22.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,6.0,1.0,0.2727272727272727,0.78125,
A4,cruise,iforest,noop,,,,,,,,,,,,0.0
A4,throttle_step,sig_static,inertia_x1.6,0.0,,0.0,,,0.0,,0.0,,,,
A4,throttle_step,sig_static,cmq_x0.5,0.0,,0.0,,0.7094017094017094,0.0,,0.0,,,,
A4,throttle_step,sig_static,cmalpha_x0.7,0.15384615384615385,1.0,0.4,1.0,0.5128205128205128,2.0,velocities/w-fps;aero/alpha-deg,3.0,0.0,0.0,0.10526315789473684,
A4,throttle_step,sig_static,clo_+0.1,0.6923076923076923,0.6,0.8,1.0,0.4273504273504274,15.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/psi-rad;velocities/u-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2,6.0,0.5,0.2,0.25,
A4,throttle_step,sig_static,noop,,,,,,,,,,,,0.0
A4,throttle_step,sig_dynamic,inertia_x1.6,0.0,,0.0,,,0.0,,0.0,,,,
A4,throttle_step,sig_dynamic,cmq_x0.5,0.0,,0.0,,0.6068376068376069,0.0,,0.0,,,,
A4,throttle_step,sig_dynamic,cmalpha_x0.7,0.46153846153846156,0.8571428571428571,0.8,1.0,0.6495726495726496,7.0,attitude/theta-rad;attitude/psi-rad;velocities/w-fps;velocities/h-dot-fps;accelerations/qdot-rad_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg,3.0,0.6666666666666666,0.2857142857142857,0.543859649122807,
A4,throttle_step,sig_dynamic,clo_+0.1,0.8461538461538461,0.6111111111111112,0.8,1.0,0.5470085470085471,18.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2,6.0,0.6666666666666666,0.2222222222222222,0.29166666666666663,
A4,throttle_step,sig_dynamic,noop,,,,,,,,,,,,0.0
A4,throttle_step,envelope,inertia_x1.6,0.22727272727272727,1.0,0.4,1.0,,5.0,velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;accelerations/qdot-rad_sec2;accelerations/wdot-ft_sec2,0.0,,,,
A4,throttle_step,envelope,cmq_x0.5,0.23076923076923078,1.0,0.4,1.0,0.5641025641025641,3.0,velocities/q-rad_sec;accelerations/qdot-rad_sec2;accelerations/wdot-ft_sec2,0.0,,,,
A4,throttle_step,envelope,cmalpha_x0.7,0.6153846153846154,0.47058823529411764,0.8,1.0,0.5042735042735043,17.0,attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,3.0,1.0,0.17647058823529413,0.8947368421052632,
A4,throttle_step,envelope,clo_+0.1,0.8461538461538461,0.55,1.0,1.0,0.38461538461538464,20.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,6.0,1.0,0.3,0.7916666666666667,
A4,throttle_step,envelope,noop,,,,,,,,,,,,0.0
A4,throttle_step,ks,inertia_x1.6,0.0,,0.0,,,0.0,,0.0,,,,
A4,throttle_step,ks,cmq_x0.5,0.0,,0.0,,0.4358974358974359,0.0,,0.0,,,,
A4,throttle_step,ks,cmalpha_x0.7,0.46153846153846156,0.8571428571428571,0.6,1.0,0.4871794871794872,7.0,attitude/theta-rad;attitude/psi-rad;velocities/q-rad_sec;velocities/h-dot-fps;accelerations/qdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/wdot-ft_sec2,3.0,1.0,0.42857142857142855,0.9298245614035088,
A4,throttle_step,ks,clo_+0.1,1.0,0.5909090909090909,1.0,1.0,0.5299145299145299,22.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,6.0,1.0,0.2727272727272727,0.6875,
A4,throttle_step,ks,noop,,,,,,,,,,,,0.0
A4,throttle_step,regression,inertia_x1.6,0.13636363636363635,1.0,0.4,1.0,,3.0,velocities/q-rad_sec;accelerations/qdot-rad_sec2;accelerations/wdot-ft_sec2,0.0,,,,
A4,throttle_step,regression,cmq_x0.5,0.07692307692307693,1.0,0.2,1.0,0.4700854700854701,1.0,velocities/q-rad_sec,0.0,,,,
A4,throttle_step,regression,cmalpha_x0.7,0.5384615384615384,0.7777777777777778,0.8,1.0,0.7692307692307693,9.0,attitude/theta-rad;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/h-dot-fps;accelerations/qdot-rad_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg,3.0,1.0,0.3333333333333333,0.9298245614035088,
A4,throttle_step,regression,clo_+0.1,0.9230769230769231,0.6,1.0,1.0,0.7094017094017094,20.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,6.0,1.0,0.3,0.7708333333333333,
A4,throttle_step,regression,noop,,,,,,,,,,,,0.0
A4,throttle_step,iforest,inertia_x1.6,0.0,,0.0,,,0.0,,0.0,,,,
A4,throttle_step,iforest,cmq_x0.5,0.0,,0.0,,0.33333333333333337,0.0,,0.0,,,,
A4,throttle_step,iforest,cmalpha_x0.7,0.0,,0.0,,0.8034188034188035,0.0,,3.0,0.0,,0.7894736842105263,
A4,throttle_step,iforest,clo_+0.1,1.0,0.5909090909090909,1.0,1.0,0.5042735042735043,22.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,6.0,1.0,0.2727272727272727,0.4479166666666667,
A4,throttle_step,iforest,noop,,,,,,,,,,,,0.0
A4,elev_doublet,sig_static,inertia_x1.6,0.0,,0.0,,,0.0,,4.0,0.0,,0.6111111111111112,
A4,elev_doublet,sig_static,cmq_x0.5,0.0,,0.0,,0.47863247863247865,0.0,,0.0,,,,
A4,elev_doublet,sig_static,cmalpha_x0.7,0.23076923076923078,0.75,0.6,1.0,0.717948717948718,4.0,attitude/psi-rad;velocities/u-fps;velocities/w-fps;aero/alpha-deg,0.0,,,,
A4,elev_doublet,sig_static,clo_+0.1,0.3076923076923077,0.4,0.8,1.0,0.5811965811965812,10.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/p-rad_sec;velocities/q-rad_sec;accelerations/pdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/vdot-ft_sec2,4.0,0.25,0.1,0.20833333333333334,
A4,elev_doublet,sig_static,noop,,,,,,,,,,,,0.0
A4,elev_doublet,sig_dynamic,inertia_x1.6,0.09090909090909091,1.0,0.4,1.0,,2.0,attitude/psi-rad;accelerations/qdot-rad_sec2,4.0,0.0,0.0,0.6111111111111112,
A4,elev_doublet,sig_dynamic,cmq_x0.5,0.0,,0.0,,0.7521367521367521,0.0,,0.0,,,,
A4,elev_doublet,sig_dynamic,cmalpha_x0.7,0.23076923076923078,0.75,0.8,1.0,0.8974358974358975,4.0,attitude/psi-rad;velocities/w-fps;accelerations/wdot-ft_sec2;aero/alpha-deg,0.0,,,,
A4,elev_doublet,sig_dynamic,clo_+0.1,0.46153846153846156,0.46153846153846156,0.6,1.0,0.5128205128205129,13.0,attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;accelerations/pdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2,4.0,0.5,0.15384615384615385,0.375,
A4,elev_doublet,sig_dynamic,noop,,,,,,,,,,,,0.0
A4,elev_doublet,envelope,inertia_x1.6,0.3181818181818182,1.0,0.6,1.0,,7.0,velocities/v-fps;velocities/w-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,4.0,0.25,0.14285714285714285,0.7638888888888888,
A4,elev_doublet,envelope,cmq_x0.5,0.23076923076923078,0.6,0.6,1.0,0.5897435897435896,5.0,velocities/v-fps;velocities/w-fps;accelerations/qdot-rad_sec2;aero/alpha-deg;aero/beta-deg,0.0,,,,
A4,elev_doublet,envelope,cmalpha_x0.7,0.46153846153846156,0.46153846153846156,0.8,1.0,0.3846153846153847,13.0,attitude/psi-rad;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,0.0,,,,
A4,elev_doublet,envelope,clo_+0.1,0.38461538461538464,0.45454545454545453,0.8,1.0,0.264957264957265,11.0,attitude/phi-rad;attitude/theta-rad;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/r-rad_sec;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;aero/alpha-deg;aero/beta-deg,4.0,1.0,0.36363636363636365,0.8194444444444444,
A4,elev_doublet,envelope,noop,,,,,,,,,,,,0.09090909090909091
A4,elev_doublet,ks,inertia_x1.6,0.36363636363636365,1.0,0.6,1.0,,8.0,attitude/theta-rad;attitude/psi-rad;velocities/v-fps;velocities/w-fps;velocities/r-rad_sec;velocities/h-dot-fps;aero/alpha-deg;aero/beta-deg,4.0,0.0,0.0,0.5277777777777778,
A4,elev_doublet,ks,cmq_x0.5,0.3076923076923077,0.6666666666666666,0.6,1.0,0.4273504273504274,6.0,attitude/theta-rad;velocities/v-fps;velocities/w-fps;velocities/h-dot-fps;aero/alpha-deg;aero/beta-deg,0.0,,,,
A4,elev_doublet,ks,cmalpha_x0.7,0.23076923076923078,0.42857142857142855,0.8,1.0,0.4957264957264958,7.0,attitude/psi-rad;velocities/q-rad_sec;velocities/r-rad_sec;velocities/h-dot-fps;accelerations/rdot-rad_sec2;accelerations/vdot-ft_sec2;aero/alpha-deg,0.0,,,,
A4,elev_doublet,ks,clo_+0.1,0.3076923076923077,0.5,0.8,1.0,0.4358974358974359,8.0,attitude/phi-rad;attitude/theta-rad;velocities/v-fps;velocities/w-fps;velocities/q-rad_sec;accelerations/vdot-ft_sec2;aero/alpha-deg;aero/beta-deg,4.0,0.75,0.375,0.8055555555555556,
A4,elev_doublet,ks,noop,,,,,,,,,,,,0.2727272727272727
A4,elev_doublet,regression,inertia_x1.6,0.6363636363636364,1.0,0.8,1.0,,14.0,attitude/psi-rad;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,4.0,1.0,0.2857142857142857,0.8333333333333334,
A4,elev_doublet,regression,cmq_x0.5,0.15384615384615385,0.25,0.8,1.0,0.23076923076923078,8.0,attitude/psi-rad;velocities/v-fps;velocities/p-rad_sec;velocities/r-rad_sec;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/udot-ft_sec2;aero/beta-deg,0.0,,,,
A4,elev_doublet,regression,cmalpha_x0.7,0.46153846153846156,0.42857142857142855,0.8,1.0,0.33333333333333337,14.0,attitude/psi-rad;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,0.0,,,,
A4,elev_doublet,regression,clo_+0.1,0.7692307692307693,0.5263157894736842,0.8,1.0,0.5042735042735044,19.0,attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,4.0,1.0,0.21052631578947367,0.625,
A4,elev_doublet,regression,noop,,,,,,,,,,,,0.2727272727272727
A4,elev_doublet,iforest,inertia_x1.6,1.0,1.0,1.0,1.0,,22.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,4.0,1.0,0.18181818181818182,0.5694444444444444,
A4,elev_doublet,iforest,cmq_x0.5,1.0,0.5909090909090909,1.0,1.0,0.6923076923076924,22.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,0.0,,,,
A4,elev_doublet,iforest,cmalpha_x0.7,0.15384615384615385,1.0,0.2,1.0,0.6666666666666667,2.0,velocities/u-fps;velocities/vt-fps,0.0,,,,
A4,elev_doublet,iforest,clo_+0.1,1.0,0.5909090909090909,1.0,1.0,0.45299145299145305,22.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,4.0,1.0,0.18181818181818182,0.9305555555555556,
A4,elev_doublet,iforest,noop,,,,,,,,,,,,1.0
A4,elev_step,sig_static,inertia_x1.6,0.045454545454545456,1.0,0.2,1.0,,1.0,attitude/theta-rad,1.0,0.0,0.0,0.4285714285714286,
A4,elev_step,sig_static,cmq_x0.5,0.0,,0.0,,0.37606837606837606,0.0,,0.0,,,,
A4,elev_step,sig_static,cmalpha_x0.7,0.15384615384615385,1.0,0.4,1.0,0.2905982905982906,2.0,velocities/w-fps;aero/alpha-deg,5.0,0.0,0.0,0.0823529411764706,
A4,elev_step,sig_static,clo_+0.1,0.6923076923076923,0.5625,0.8,1.0,0.46153846153846156,16.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/psi-rad;velocities/u-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2,6.0,0.5,0.1875,0.3125,
A4,elev_step,sig_static,noop,,,,,,,,,,,,0.045454545454545456
A4,elev_step,sig_dynamic,inertia_x1.6,0.18181818181818182,1.0,0.4,1.0,,4.0,position/h-sl-ft;position/h-agl-ft;accelerations/pdot-rad_sec2;accelerations/wdot-ft_sec2,1.0,1.0,0.25,0.8095238095238095,
A4,elev_step,sig_dynamic,cmq_x0.5,0.0,,0.0,,0.5042735042735043,0.0,,0.0,,,,
A4,elev_step,sig_dynamic,cmalpha_x0.7,0.5384615384615384,0.875,0.8,1.0,0.7094017094017093,8.0,attitude/theta-rad;attitude/psi-rad;velocities/w-fps;velocities/q-rad_sec;velocities/h-dot-fps;accelerations/qdot-rad_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg,5.0,0.4,0.25,0.44705882352941173,
A4,elev_step,sig_dynamic,clo_+0.1,0.7692307692307693,0.5882352941176471,0.8,1.0,0.6239316239316239,17.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2,6.0,0.6666666666666666,0.23529411764705882,0.46875,
A4,elev_step,sig_dynamic,noop,,,,,,,,,,,,0.18181818181818182
A4,elev_step,envelope,inertia_x1.6,0.45454545454545453,1.0,0.6,1.0,,10.0,velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg,1.0,1.0,0.1,0.8571428571428571,
A4,elev_step,envelope,cmq_x0.5,0.46153846153846156,0.5454545454545454,0.6,1.0,0.6068376068376069,11.0,attitude/theta-rad;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2,0.0,,,,
A4,elev_step,envelope,cmalpha_x0.7,0.6153846153846154,0.5,0.8,1.0,0.4871794871794872,16.0,attitude/theta-rad;attitude/psi-rad;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,5.0,0.6,0.1875,0.44705882352941173,
A4,elev_step,envelope,clo_+0.1,0.7692307692307693,0.5263157894736842,1.0,1.0,0.25641025641025644,19.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,6.0,1.0,0.3157894736842105,0.47916666666666663,
A4,elev_step,envelope,noop,,,,,,,,,,,,0.0
A4,elev_step,ks,inertia_x1.6,0.18181818181818182,1.0,0.4,1.0,,4.0,velocities/v-fps;velocities/w-fps;aero/alpha-deg;aero/beta-deg,1.0,0.0,0.0,0.19047619047619047,
A4,elev_step,ks,cmq_x0.5,0.15384615384615385,0.5,0.4,1.0,0.5042735042735043,4.0,velocities/v-fps;velocities/w-fps;aero/alpha-deg;aero/beta-deg,0.0,,,,
A4,elev_step,ks,cmalpha_x0.7,0.46153846153846156,0.5,0.6,1.0,0.5213675213675215,12.0,attitude/theta-rad;attitude/psi-rad;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2,5.0,0.6,0.25,0.5764705882352942,
A4,elev_step,ks,clo_+0.1,0.6153846153846154,0.5333333333333333,1.0,1.0,0.5042735042735043,15.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/h-dot-fps;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,6.0,1.0,0.4,0.7604166666666666,
A4,elev_step,ks,noop,,,,,,,,,,,,0.18181818181818182
A4,elev_step,regression,inertia_x1.6,0.5,1.0,0.6,1.0,,11.0,velocities/v-fps;velocities/w-fps;velocities/q-rad_sec;velocities/vc-kts;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,1.0,1.0,0.09090909090909091,0.7142857142857143,
A4,elev_step,regression,cmq_x0.5,0.46153846153846156,0.6666666666666666,0.6,1.0,0.5982905982905983,9.0,velocities/v-fps;velocities/w-fps;velocities/q-rad_sec;velocities/vc-kts;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,0.0,,,,
A4,elev_step,regression,cmalpha_x0.7,0.8461538461538461,0.55,0.8,1.0,0.9914529914529914,20.0,attitude/phi-rad;attitude/theta-rad;attitude/psi-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/p-rad_sec;velocities/q-rad_sec;velocities/r-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/rdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,5.0,0.6,0.15,0.8705882352941176,
A4,elev_step,regression,clo_+0.1,1.0,0.7222222222222222,1.0,1.0,0.7863247863247864,18.0,position/h-sl-ft;position/h-agl-ft;attitude/phi-rad;attitude/theta-rad;velocities/u-fps;velocities/v-fps;velocities/w-fps;velocities/q-rad_sec;velocities/vc-kts;velocities/vt-fps;velocities/h-dot-fps;accelerations/pdot-rad_sec2;accelerations/qdot-rad_sec2;accelerations/udot-ft_sec2;accelerations/vdot-ft_sec2;accelerations/wdot-ft_sec2;aero/alpha-deg;aero/beta-deg,6.0,1.0,0.3333333333333333,0.8229166666666666,
A4,elev_step,regression,noop,,,,,,,,,,,,0.13636363636363635
