fault,set,aircraft,test_case,output,p,es,rsd
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,velocities/u-fps,0.8504299140171966,0.0,-0.2498183236569684
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,velocities/v-fps,0.8612277544491101,0.0,-0.1618514196429175
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,velocities/w-fps,0.8664267146570686,0.0,-0.1452982317726259
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,velocities/p-rad_sec,0.3507298540291941,0.0,0.0027643831311228
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,velocities/q-rad_sec,0.9812037592481504,0.0,-0.1276186933384315
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,velocities/r-rad_sec,0.4691061787642471,0.0,-0.0402414766202303
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,velocities/vc-kts,0.7720455908818237,0.0,-0.1772758335510937
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,velocities/vt-fps,0.7880423915216956,0.0,-0.1830335800677303
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,velocities/h-dot-fps,0.7300539892021596,0.0,-0.0770024551141856
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,accelerations/pdot-rad_sec2,0.5922815436912617,0.0,-0.0650766506159792
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,accelerations/qdot-rad_sec2,0.8394321135772845,0.0,-0.0726855462567634
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,accelerations/rdot-rad_sec2,0.5088982203559288,0.0,-0.0956171097835427
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,accelerations/udot-ft_sec2,0.7700459908018397,0.0,-0.1034441873578042
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,accelerations/vdot-ft_sec2,0.621875624875025,0.0,-0.0809338547740839
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,accelerations/wdot-ft_sec2,0.4195160967806439,0.0,0.0478114417032369
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,aero/alpha-deg,0.8518296340731853,0.0,-0.0914255178901621
B2_sensor_fail_stuck_f543d634,heldout,Boeing314,cruise,aero/beta-deg,0.5298940211957609,0.0,-0.0236397766295775
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,position/h-sl-ft,0.936612677464507,0.0,-0.5637773787071967
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,position/h-agl-ft,0.931013797240552,0.0,-0.5702473697882249
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,attitude/phi-rad,0.5070985802839432,0.0,-0.1465734649398258
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,attitude/theta-rad,0.8422315536892622,0.0,-0.1806506656958589
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,attitude/psi-rad,0.5352929414117177,0.0,-0.1015974047599113
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,velocities/u-fps,0.8504299140171966,0.0,-0.2498183236569684
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,velocities/v-fps,0.8612277544491101,0.0,-0.1618514196429175
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,velocities/w-fps,0.8664267146570686,0.0,-0.1452982317726259
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,velocities/p-rad_sec,0.3507298540291941,0.0,0.0027643831311228
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,velocities/q-rad_sec,0.9812037592481504,0.0,-0.1276186933384315
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,velocities/r-rad_sec,0.4691061787642471,0.0,-0.0402414766202303
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,velocities/vc-kts,0.7720455908818237,0.0,-0.1772758335510937
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,velocities/vt-fps,0.7880423915216956,0.0,-0.1830335800677303
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,velocities/h-dot-fps,0.7300539892021596,0.0,-0.0770024551141856
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,accelerations/pdot-rad_sec2,0.5922815436912617,0.0,-0.0650766506159792
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,accelerations/qdot-rad_sec2,0.8394321135772845,0.0,-0.0726855462567634
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,accelerations/rdot-rad_sec2,0.5088982203559288,0.0,-0.0956171097835427
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,accelerations/udot-ft_sec2,0.7700459908018397,0.0,-0.1034441873578042
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,accelerations/vdot-ft_sec2,0.621875624875025,0.0,-0.0809338547740839
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,accelerations/wdot-ft_sec2,0.4195160967806439,0.0,0.0478114417032369
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,aero/alpha-deg,0.8518296340731853,0.0,-0.0914255178901621
B2_atmosphere_high_altitude_61f1e8c3,heldout,Boeing314,cruise,aero/beta-deg,0.5298940211957609,0.0,-0.0236397766295775
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,position/h-sl-ft,0.936612677464507,0.0,-0.5637773787071967
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,position/h-agl-ft,0.931013797240552,0.0,-0.5702473697882249
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,attitude/phi-rad,0.5070985802839432,0.0,-0.1465734649398258
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,attitude/theta-rad,0.8422315536892622,0.0,-0.1806506656958589
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,attitude/psi-rad,0.5352929414117177,0.0,-0.1015974047599113
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,velocities/u-fps,0.8504299140171966,0.0,-0.2498183236569684
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,velocities/v-fps,0.8612277544491101,0.0,-0.1618514196429175
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,velocities/w-fps,0.8664267146570686,0.0,-0.1452982317726259
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,velocities/p-rad_sec,0.3507298540291941,0.0,0.0027643831311228
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,velocities/q-rad_sec,0.9812037592481504,0.0,-0.1276186933384315
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,velocities/r-rad_sec,0.4691061787642471,0.0,-0.0402414766202303
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,velocities/vc-kts,0.7720455908818237,0.0,-0.1772758335510937
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,velocities/vt-fps,0.7880423915216956,0.0,-0.1830335800677303
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,velocities/h-dot-fps,0.7300539892021596,0.0,-0.0770024551141856
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,accelerations/pdot-rad_sec2,0.5922815436912617,0.0,-0.0650766506159792
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,accelerations/qdot-rad_sec2,0.8394321135772845,0.0,-0.0726855462567634
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,accelerations/rdot-rad_sec2,0.5088982203559288,0.0,-0.0956171097835427
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,accelerations/udot-ft_sec2,0.7700459908018397,0.0,-0.1034441873578042
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,accelerations/vdot-ft_sec2,0.621875624875025,0.0,-0.0809338547740839
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,accelerations/wdot-ft_sec2,0.4195160967806439,0.0,0.0478114417032369
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,aero/alpha-deg,0.8518296340731853,0.0,-0.0914255178901621
B2_load_factor_sign_c3fa7d22,heldout,Boeing314,cruise,aero/beta-deg,0.5298940211957609,0.0,-0.0236397766295775
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,position/h-sl-ft,0.936612677464507,0.0,-0.5637773787071967
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,position/h-agl-ft,0.931013797240552,0.0,-0.5702473697882249
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,attitude/phi-rad,0.5070985802839432,0.0,-0.1465734649398258
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,attitude/theta-rad,0.8422315536892622,0.0,-0.1806506656958589
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,attitude/psi-rad,0.5352929414117177,0.0,-0.1015974047599113
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,velocities/u-fps,0.8504299140171966,0.0,-0.2498183236569684
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,velocities/v-fps,0.8612277544491101,0.0,-0.1618514196429175
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,velocities/w-fps,0.8664267146570686,0.0,-0.1452982317726259
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,velocities/p-rad_sec,0.3507298540291941,0.0,0.0027643831311228
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,velocities/q-rad_sec,0.9812037592481504,0.0,-0.1276186933384315
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,velocities/r-rad_sec,0.4691061787642471,0.0,-0.0402414766202303
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,velocities/vc-kts,0.7720455908818237,0.0,-0.1772758335510937
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,velocities/vt-fps,0.7880423915216956,0.0,-0.1830335800677303
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,velocities/h-dot-fps,0.7300539892021596,0.0,-0.0770024551141856
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,accelerations/pdot-rad_sec2,0.5922815436912617,0.0,-0.0650766506159792
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,accelerations/qdot-rad_sec2,0.8394321135772845,0.0,-0.0726855462567634
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,accelerations/rdot-rad_sec2,0.5088982203559288,0.0,-0.0956171097835427
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,accelerations/udot-ft_sec2,0.7700459908018397,0.0,-0.1034441873578042
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,accelerations/vdot-ft_sec2,0.621875624875025,0.0,-0.0809338547740839
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,accelerations/wdot-ft_sec2,0.4195160967806439,0.0,0.0478114417032369
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,aero/alpha-deg,0.8518296340731853,0.0,-0.0914255178901621
B2_propeller_inflow_angle_82cc3893,heldout,Boeing314,cruise,aero/beta-deg,0.5298940211957609,0.0,-0.0236397766295775
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,position/h-sl-ft,0.936612677464507,0.0,-0.5637773787071967
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,position/h-agl-ft,0.931013797240552,0.0,-0.5702473697882249
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,attitude/phi-rad,0.5070985802839432,0.0,-0.1465734649398258
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,attitude/theta-rad,0.8422315536892622,0.0,-0.1806506656958589
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,attitude/psi-rad,0.5352929414117177,0.0,-0.1015974047599113
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,velocities/u-fps,0.8504299140171966,0.0,-0.2498183236569684
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,velocities/v-fps,0.8612277544491101,0.0,-0.1618514196429175
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,velocities/w-fps,0.8664267146570686,0.0,-0.1452982317726259
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,velocities/p-rad_sec,0.3507298540291941,0.0,0.0027643831311228
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,velocities/q-rad_sec,0.9812037592481504,0.0,-0.1276186933384315
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,velocities/r-rad_sec,0.4691061787642471,0.0,-0.0402414766202303
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,velocities/vc-kts,0.7720455908818237,0.0,-0.1772758335510937
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,velocities/vt-fps,0.7880423915216956,0.0,-0.1830335800677303
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,velocities/h-dot-fps,0.7300539892021596,0.0,-0.0770024551141856
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,accelerations/pdot-rad_sec2,0.5922815436912617,0.0,-0.0650766506159792
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,accelerations/qdot-rad_sec2,0.8394321135772845,0.0,-0.0726855462567634
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,accelerations/rdot-rad_sec2,0.5088982203559288,0.0,-0.0956171097835427
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,accelerations/udot-ft_sec2,0.7700459908018397,0.0,-0.1034441873578042
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,accelerations/vdot-ft_sec2,0.621875624875025,0.0,-0.0809338547740839
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,accelerations/wdot-ft_sec2,0.4195160967806439,0.0,0.0478114417032369
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,aero/alpha-deg,0.8518296340731853,0.0,-0.0914255178901621
B2_atmosphere_gradient_fadeout_05b709c8,heldout,Boeing314,cruise,aero/beta-deg,0.5298940211957609,0.0,-0.0236397766295775
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,position/h-sl-ft,0.8352329534093181,0.0,-4.278994041586731
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,position/h-agl-ft,0.8338332333533294,0.0,-3.9740860599805536
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,attitude/phi-rad,0.9442111577684464,0.0,-2.4417336555711024
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,attitude/theta-rad,0.6730653869226155,0.0,-0.9281961321349116
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,attitude/psi-rad,0.9018196360727856,0.0,-5.129801345196043
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,velocities/u-fps,0.7866426714657069,0.0,-4.236903725563479
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,velocities/v-fps,0.2951409718056388,0.0,0.1136653980438597
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,velocities/w-fps,0.8492301539692062,0.0,-0.3579142292438666
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,velocities/p-rad_sec,0.4495100979804039,0.0,0.0269771809384136
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,velocities/q-rad_sec,0.9398120375924816,0.0,-0.3542381589849306
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,velocities/r-rad_sec,0.5766846630673865,0.0,-0.0963159427873483
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,velocities/vc-kts,0.8562287542491501,0.0,-2.68649616695458
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,velocities/vt-fps,0.908018396320736,0.0,-2.5896367757337853
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,velocities/h-dot-fps,0.6860627874425115,0.0,-0.6326642014007229
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,accelerations/pdot-rad_sec2,0.6236752649470106,0.0001050433571856,-0.0129183169692825
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,accelerations/qdot-rad_sec2,0.2629474105178964,9.324698801996118e-05,0.0470712701704745
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,accelerations/rdot-rad_sec2,0.0287942411517696,0.0001386716297093,0.2222073745666766
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,accelerations/udot-ft_sec2,0.7848430313937212,0.0,-1.2874839993731433
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,accelerations/vdot-ft_sec2,0.0537892421515696,0.0,0.2468923840379884
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,accelerations/wdot-ft_sec2,0.864627074585083,0.0,-0.0879981254826307
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,aero/alpha-deg,0.9618076384723055,0.0,-0.7300044196846625
B_pqrdot_5ad2694c,development,Boeing314,throttle_step,aero/beta-deg,0.3049390121975605,0.0,0.0230265856715257
B_piston_power_bcd3f980,development,Boeing314,throttle_step,position/h-sl-ft,0.8080383923215357,0.2249695780554722,-4.603470118748984
B_piston_power_bcd3f980,development,Boeing314,throttle_step,position/h-agl-ft,0.8134373125374925,0.224969577973503,-4.2988205447369126
B_piston_power_bcd3f980,development,Boeing314,throttle_step,attitude/phi-rad,0.907618476304739,0.2541055266757952,-2.3566164227489192
B_piston_power_bcd3f980,development,Boeing314,throttle_step,attitude/theta-rad,0.6692661467706459,0.2148219214157019,-0.9498865941116668
B_piston_power_bcd3f980,development,Boeing314,throttle_step,attitude/psi-rad,0.8838232353529294,0.2737578057592418,-5.132536674098009
B_piston_power_bcd3f980,development,Boeing314,throttle_step,velocities/u-fps,0.7528494301139772,0.2268857263969083,-4.483047868177561
B_piston_power_bcd3f980,development,Boeing314,throttle_step,velocities/v-fps,0.2897420515896821,0.1532869297381921,0.1407576621570214
B_piston_power_bcd3f980,development,Boeing314,throttle_step,velocities/w-fps,0.8014397120575885,0.107553806176858,-0.3199744675779206
B_piston_power_bcd3f980,development,Boeing314,throttle_step,velocities/p-rad_sec,0.4813037392521496,0.1825000155621323,-0.0042141455701405
B_piston_power_bcd3f980,development,Boeing314,throttle_step,velocities/q-rad_sec,0.912017596480704,0.1963455514818005,-0.3486774779060004
B_piston_power_bcd3f980,development,Boeing314,throttle_step,velocities/r-rad_sec,0.5610877824435113,0.1955792636629835,-0.0850417220841839
B_piston_power_bcd3f980,development,Boeing314,throttle_step,velocities/vc-kts,0.7616476704659069,0.2344042312171771,-2.160415701208267
B_piston_power_bcd3f980,development,Boeing314,throttle_step,velocities/vt-fps,0.8956208758248351,0.2353181843859276,-2.592866373839896
B_piston_power_bcd3f980,development,Boeing314,throttle_step,velocities/h-dot-fps,0.6584683063387322,0.1955422656082804,-0.5702599639339239
B_piston_power_bcd3f980,development,Boeing314,throttle_step,accelerations/pdot-rad_sec2,0.7214557088582284,0.1856934122401558,-0.0475718640336684
B_piston_power_bcd3f980,development,Boeing314,throttle_step,accelerations/qdot-rad_sec2,0.3289342131573685,0.1809562750103752,0.0357392741085007
B_piston_power_bcd3f980,development,Boeing314,throttle_step,accelerations/rdot-rad_sec2,0.0297940411917616,0.1744924026822156,0.2430258440134036
B_piston_power_bcd3f980,development,Boeing314,throttle_step,accelerations/udot-ft_sec2,0.7828434313137372,0.2375175268407019,-1.314208426430926
B_piston_power_bcd3f980,development,Boeing314,throttle_step,accelerations/vdot-ft_sec2,0.0461907618476304,0.1527888283318334,0.2553589994487217
B_piston_power_bcd3f980,development,Boeing314,throttle_step,accelerations/wdot-ft_sec2,0.8708258348330334,0.1065712129783546,-0.0764841513254031
B_piston_power_bcd3f980,development,Boeing314,throttle_step,aero/alpha-deg,0.914017196560688,0.1667080270972482,-0.7008962293803358
B_piston_power_bcd3f980,development,Boeing314,throttle_step,aero/beta-deg,0.2463507298540292,0.1715999712961152,0.0355839952243484
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,position/h-sl-ft,0.8352329534093181,0.0,-4.278994041586731
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,position/h-agl-ft,0.8338332333533294,0.0,-3.9740860599805536
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,attitude/phi-rad,0.9442111577684464,0.0,-2.4417336555711024
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,attitude/theta-rad,0.6730653869226155,0.0,-0.9281961321349116
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,attitude/psi-rad,0.9018196360727856,0.0,-5.129801345196043
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,velocities/u-fps,0.7866426714657069,0.0,-4.236903725563479
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,velocities/v-fps,0.2951409718056388,0.0,0.1136653980438597
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,velocities/w-fps,0.8492301539692062,0.0,-0.3579142292438666
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,velocities/p-rad_sec,0.4495100979804039,0.0,0.0269771809384136
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,velocities/q-rad_sec,0.9398120375924816,0.0,-0.3542381589849306
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,velocities/r-rad_sec,0.5766846630673865,0.0,-0.0963159427873483
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,velocities/vc-kts,0.8562287542491501,0.0,-2.68649616695458
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,velocities/vt-fps,0.908018396320736,0.0,-2.5896367757337853
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,velocities/h-dot-fps,0.6860627874425115,0.0,-0.6326642014007229
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,accelerations/pdot-rad_sec2,0.6236752649470106,0.0,-0.0129122244718122
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,accelerations/qdot-rad_sec2,0.2629474105178964,0.0,0.0470725360679544
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,accelerations/rdot-rad_sec2,0.0287942411517696,0.0,0.2222160916551538
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,accelerations/udot-ft_sec2,0.7848430313937212,0.0,-1.2874839993731433
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,accelerations/vdot-ft_sec2,0.0537892421515696,0.0,0.2468923840379884
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,accelerations/wdot-ft_sec2,0.864627074585083,0.0,-0.0879981254826307
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,aero/alpha-deg,0.9618076384723055,0.0,-0.7300044196846625
B2_turbine_throttle_init_c8af9244,heldout,Boeing314,throttle_step,aero/beta-deg,0.3049390121975605,0.0,0.0230265856715257
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,position/h-sl-ft,0.8352329534093181,0.0,-4.278994041586731
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,position/h-agl-ft,0.8338332333533294,0.0,-3.9740860599805536
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,attitude/phi-rad,0.9442111577684464,0.0,-2.4417336555711024
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,attitude/theta-rad,0.6730653869226155,0.0,-0.9281961321349116
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,attitude/psi-rad,0.9018196360727856,0.0,-5.129801345196043
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,velocities/u-fps,0.7866426714657069,0.0,-4.236903725563479
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,velocities/v-fps,0.2951409718056388,0.0,0.1136653980438597
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,velocities/w-fps,0.8492301539692062,0.0,-0.3579142292438666
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,velocities/p-rad_sec,0.4495100979804039,0.0,0.0269771809384136
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,velocities/q-rad_sec,0.9398120375924816,0.0,-0.3542381589849306
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,velocities/r-rad_sec,0.5766846630673865,0.0,-0.0963159427873483
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,velocities/vc-kts,0.8562287542491501,0.0,-2.68649616695458
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,velocities/vt-fps,0.908018396320736,0.0,-2.5896367757337853
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,velocities/h-dot-fps,0.6860627874425115,0.0,-0.6326642014007229
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,accelerations/pdot-rad_sec2,0.6236752649470106,0.0,-0.0129122244718122
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,accelerations/qdot-rad_sec2,0.2629474105178964,0.0,0.0470725360679544
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,accelerations/rdot-rad_sec2,0.0287942411517696,0.0,0.2222160916551538
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,accelerations/udot-ft_sec2,0.7848430313937212,0.0,-1.2874839993731433
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,accelerations/vdot-ft_sec2,0.0537892421515696,0.0,0.2468923840379884
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,accelerations/wdot-ft_sec2,0.864627074585083,0.0,-0.0879981254826307
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,aero/alpha-deg,0.9618076384723055,0.0,-0.7300044196846625
B2_turbine_thruster_inputs_20066483,heldout,Boeing314,throttle_step,aero/beta-deg,0.3049390121975605,0.0,0.0230265856715257
B2_wheel_spin_down_8a9fba1c,heldout,Boeing314,throttle_step,position/h-sl-ft,0.8352329534093181,0.0,-4.278994041586731
B2_wheel_spin_down_8a9fba1c,heldout,Boeing314,throttle_step,position/h-agl-ft,0.8338332333533294,0.0,-3.9740860599805536
B2_wheel_spin_down_8a9fba1c,heldout,Boeing314,throttle_step,attitude/phi-rad,0.9442111577684464,0.0,-2.4417336555711024
B2_wheel_spin_down_8a9fba1c,heldout,Boeing314,throttle_step,attitude/theta-rad,0.6730653869226155,0.0,-0.9281961321349116
B2_wheel_spin_down_8a9fba1c,heldout,Boeing314,throttle_step,attitude/psi-rad,0.9018196360727856,0.0,-5.129801345196043
B2_wheel_spin_down_8a9fba1c,heldout,Boeing314,throttle_step,velocities/u-fps,0.7866426714657069,0.0,-4.236903725563479
B2_wheel_spin_down_8a9fba1c,heldout,Boeing314,throttle_step,velocities/v-fps,0.2951409718056388,0.0,0.1136653980438597
B2_wheel_spin_down_8a9fba1c,heldout,Boeing314,throttle_step,velocities/w-fps,0.8492301539692062,0.0,-0.3579142292438666
B2_wheel_spin_down_8a9fba1c,heldout,Boeing314,throttle_step,velocities/p-rad_sec,0.4495100979804039,0.0,0.0269771809384136
B2_wheel_spin_down_8a9fba1c,heldout,Boeing314,throttle_step,velocities/q-rad_sec,0.9398120375924816,0.0,-0.3542381589849306
