aircraft,manoeuvre,setting,fault,recall,precision,auc,base_score
Camel,engine_stop,det_n5,cmalpha_x0.7,0.07692307692307693,1.0,0.49572649572649574,10.543565770888122
Camel,engine_stop,det_n5,clo_+0.1,0.07692307692307693,1.0,0.35897435897435903,10.543565770888122
Camel,engine_stop,det_lags_1,cmq_x0.5,0.0,,0.6581196581196581,3.741555572503494
Camel,engine_stop,det_lags_1,cmalpha_x0.7,0.0,,0.7350427350427352,3.741555572503494
Camel,engine_stop,det_lags_1,clo_+0.1,0.15384615384615385,1.0,0.6581196581196582,3.741555572503494
Camel,engine_stop,det_lags_long,cmq_x0.5,0.07692307692307693,1.0,0.6068376068376068,3.811520956433235
Camel,engine_stop,det_lags_long,cmalpha_x0.7,0.15384615384615385,1.0,0.7264957264957266,3.811520956433235
Camel,engine_stop,det_lags_long,clo_+0.1,0.23076923076923078,1.0,0.5128205128205129,3.811520956433235
Camel,engine_stop,det_5hz,cmq_x0.5,0.07692307692307693,1.0,0.5982905982905983,3.7669686558951723
Camel,engine_stop,det_5hz,cmalpha_x0.7,0.15384615384615385,1.0,0.7521367521367522,3.7669686558951723
Camel,engine_stop,det_5hz,clo_+0.1,0.15384615384615385,1.0,0.6068376068376069,3.7669686558951723
Camel,engine_stop,det_2hz,cmq_x0.5,0.0,,0.6495726495726497,3.3567495430912713
Camel,engine_stop,det_2hz,cmalpha_x0.7,0.07692307692307693,1.0,0.7863247863247864,3.3567495430912713
Camel,engine_stop,det_2hz,clo_+0.1,0.15384615384615385,0.6666666666666666,0.5555555555555556,3.3567495430912713
Camel,engine_stop,sig_K3,cmq_x0.5,0.3076923076923077,1.0,0.6025641025641025,0.5402516436182272
Camel,engine_stop,sig_K3,cmalpha_x0.7,0.07692307692307693,0.5,0.6324786324786326,0.5402516436182272
Camel,engine_stop,sig_K3,clo_+0.1,0.3076923076923077,0.6666666666666666,0.6410256410256411,0.5402516436182272
Camel,engine_stop,sig_K5,cmq_x0.5,0.0,0.0,0.5299145299145299,0.7149739288143279
Camel,engine_stop,sig_K5,cmalpha_x0.7,0.15384615384615385,0.6666666666666666,0.5042735042735043,0.7149739288143279
Camel,engine_stop,sig_K5,clo_+0.1,0.38461538461538464,0.8333333333333334,0.7350427350427351,0.7149739288143279
Camel,engine_stop,sig_K7,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.5982905982905983,0.7970641577873497
Camel,engine_stop,sig_K7,cmalpha_x0.7,0.0,0.0,0.38461538461538464,0.7970641577873497
Camel,engine_stop,sig_K7,clo_+0.1,0.15384615384615385,0.6666666666666666,0.7094017094017094,0.7970641577873497
Camel,engine_stop,sig_leaf50,cmq_x0.5,0.0,0.0,0.6068376068376068,0.7194570392201315
Camel,engine_stop,sig_leaf50,cmalpha_x0.7,0.0,0.0,0.6837606837606839,0.7194570392201315
Camel,engine_stop,sig_leaf50,clo_+0.1,0.23076923076923078,1.0,0.49572649572649574,0.7194570392201315
Camel,engine_stop,sig_n10,cmq_x0.5,0.23076923076923078,0.75,0.5641025641025641,0.7178304239401496
Camel,engine_stop,sig_n10,cmalpha_x0.7,0.0,0.0,0.43589743589743585,0.7178304239401496
Camel,engine_stop,sig_n10,clo_+0.1,0.15384615384615385,0.4,0.5213675213675214,0.7178304239401496
Camel,engine_stop,sig_lags_1,cmq_x0.5,0.0,,0.5641025641025641,0.7229879845839947
Camel,engine_stop,sig_lags_1,cmalpha_x0.7,0.07692307692307693,1.0,0.5982905982905984,0.7229879845839947
Camel,engine_stop,sig_lags_1,clo_+0.1,0.23076923076923078,1.0,0.5982905982905983,0.7229879845839947
Camel,engine_stop,sig_lags_long,cmq_x0.5,0.0,,0.4957264957264957,0.7201314894581728
Camel,engine_stop,sig_lags_long,cmalpha_x0.7,0.0,,0.6324786324786325,0.7201314894581728
Camel,engine_stop,sig_lags_long,clo_+0.1,0.23076923076923078,0.75,0.547008547008547,0.7201314894581728
Camel,engine_stop,sig_equal_width,cmq_x0.5,0.0,,0.5384615384615385,0.4840228973021991
Camel,engine_stop,sig_equal_width,cmalpha_x0.7,0.15384615384615385,0.6666666666666666,0.717948717948718,0.4840228973021991
Camel,engine_stop,sig_equal_width,clo_+0.1,0.23076923076923078,1.0,0.6923076923076923,0.4840228973021991
Camel,engine_stop,sig_5hz,cmq_x0.5,0.0,0.0,0.6068376068376069,0.7201153324287651
Camel,engine_stop,sig_5hz,cmalpha_x0.7,0.0,0.0,0.6153846153846154,0.7201153324287651
Camel,engine_stop,sig_5hz,clo_+0.1,0.46153846153846156,0.8571428571428571,0.8162393162393162,0.7201153324287651
Camel,engine_stop,sig_2hz,cmq_x0.5,0.0,0.0,0.4487179487179488,0.722334455667789
Camel,engine_stop,sig_2hz,cmalpha_x0.7,0.0,,0.6324786324786323,0.722334455667789
Camel,engine_stop,sig_2hz,clo_+0.1,0.23076923076923078,1.0,0.47863247863247865,0.722334455667789
F4N,cruise,det_n10,inertia_x1.6,0.0,,,1.6892417859780515
F4N,cruise,det_n10,cmq_x0.5,0.0,,0.2393162393162393,1.6892417859780515
F4N,cruise,det_n10,cmalpha_x0.7,0.23076923076923078,1.0,0.5213675213675214,1.6892417859780515
F4N,cruise,det_n10,clo_+0.1,0.46153846153846156,1.0,0.5811965811965812,1.6892417859780515
F4N,cruise,det_n20,inertia_x1.6,0.0,,,1.4833527043541037
F4N,cruise,det_n20,cmq_x0.5,0.0,,0.17948717948717952,1.4833527043541037
F4N,cruise,det_n20,cmalpha_x0.7,0.23076923076923078,1.0,0.27350427350427353,1.4833527043541037
F4N,cruise,det_n20,clo_+0.1,0.46153846153846156,0.8571428571428571,0.5470085470085471,1.4833527043541037
F4N,cruise,det_n5,inertia_x1.6,0.0,,,2.110211497636271
F4N,cruise,det_n5,cmq_x0.5,0.0,,0.17094017094017094,2.110211497636271
F4N,cruise,det_n5,cmalpha_x0.7,0.15384615384615385,1.0,0.3162393162393162,2.110211497636271
F4N,cruise,det_n5,clo_+0.1,0.23076923076923078,1.0,0.49572649572649574,2.110211497636271
F4N,cruise,det_lags_1,inertia_x1.6,0.0,,,1.367878647441638
F4N,cruise,det_lags_1,cmq_x0.5,0.0,,0.17948717948717952,1.367878647441638
F4N,cruise,det_lags_1,cmalpha_x0.7,0.23076923076923078,1.0,0.27350427350427353,1.367878647441638
F4N,cruise,det_lags_1,clo_+0.1,0.46153846153846156,0.8571428571428571,0.5470085470085471,1.367878647441638
F4N,cruise,det_lags_long,inertia_x1.6,0.0,,,1.6061214741377476
F4N,cruise,det_lags_long,cmq_x0.5,0.0,,0.17948717948717952,1.6061214741377476
F4N,cruise,det_lags_long,cmalpha_x0.7,0.15384615384615385,1.0,0.264957264957265,1.6061214741377476
F4N,cruise,det_lags_long,clo_+0.1,0.46153846153846156,0.8571428571428571,0.5470085470085471,1.6061214741377476
F4N,cruise,det_5hz,inertia_x1.6,0.0,,,1.6658680603984706
F4N,cruise,det_5hz,cmq_x0.5,0.0,,0.17094017094017094,1.6658680603984706
F4N,cruise,det_5hz,cmalpha_x0.7,0.23076923076923078,1.0,0.3162393162393162,1.6658680603984706
F4N,cruise,det_5hz,clo_+0.1,0.46153846153846156,1.0,0.5555555555555556,1.6658680603984706
F4N,cruise,det_2hz,inertia_x1.6,0.0,,,1.9375296282032908
F4N,cruise,det_2hz,cmq_x0.5,0.0,,0.17094017094017094,1.9375296282032908
F4N,cruise,det_2hz,cmalpha_x0.7,0.23076923076923078,1.0,0.3076923076923077,1.9375296282032908
F4N,cruise,det_2hz,clo_+0.1,0.46153846153846156,0.8571428571428571,0.5470085470085471,1.9375296282032908
F4N,cruise,sig_K3,inertia_x1.6,0.13636363636363635,1.0,,0.555044622598699
F4N,cruise,sig_K3,cmq_x0.5,0.23076923076923078,0.75,0.6581196581196581,0.555044622598699
F4N,cruise,sig_K3,cmalpha_x0.7,0.23076923076923078,1.0,0.7264957264957265,0.555044622598699
F4N,cruise,sig_K3,clo_+0.1,0.38461538461538464,1.0,0.5128205128205129,0.555044622598699
F4N,cruise,sig_K5,inertia_x1.6,0.0,,,0.7359476629859324
F4N,cruise,sig_K5,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.6153846153846154,0.7359476629859324
F4N,cruise,sig_K5,cmalpha_x0.7,0.23076923076923078,0.6,0.7863247863247864,0.7359476629859324
F4N,cruise,sig_K5,clo_+0.1,0.38461538461538464,1.0,0.7521367521367521,0.7359476629859324
F4N,cruise,sig_K7,inertia_x1.6,0.09090909090909091,1.0,,0.8104144607472393
F4N,cruise,sig_K7,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.44444444444444453,0.8104144607472393
F4N,cruise,sig_K7,cmalpha_x0.7,0.3076923076923077,0.8,0.5726495726495726,0.8104144607472393
F4N,cruise,sig_K7,clo_+0.1,0.23076923076923078,1.0,0.6410256410256411,0.8104144607472393
F4N,cruise,sig_leaf50,inertia_x1.6,0.0,,,0.7261306912721222
F4N,cruise,sig_leaf50,cmq_x0.5,0.15384615384615385,0.5,0.5555555555555556,0.7261306912721222
F4N,cruise,sig_leaf50,cmalpha_x0.7,0.23076923076923078,1.0,0.7179487179487181,0.7261306912721222
F4N,cruise,sig_leaf50,clo_+0.1,0.3076923076923077,1.0,0.7136752136752137,0.7261306912721222
F4N,cruise,sig_n10,inertia_x1.6,0.0,,,0.7429624867644833
F4N,cruise,sig_n10,cmq_x0.5,0.23076923076923078,1.0,0.841880341880342,0.7429624867644833
F4N,cruise,sig_n10,cmalpha_x0.7,0.3076923076923077,1.0,0.7008547008547008,0.7429624867644833
F4N,cruise,sig_n10,clo_+0.1,0.23076923076923078,1.0,0.6837606837606838,0.7429624867644833
F4N,cruise,sig_lags_1,inertia_x1.6,0.0,,,0.728830736651036
F4N,cruise,sig_lags_1,cmq_x0.5,0.15384615384615385,0.4,0.5341880341880343,0.728830736651036
F4N,cruise,sig_lags_1,cmalpha_x0.7,0.38461538461538464,0.7142857142857143,0.7094017094017093,0.728830736651036
F4N,cruise,sig_lags_1,clo_+0.1,0.38461538461538464,1.0,0.7008547008547008,0.728830736651036
F4N,cruise,sig_lags_long,inertia_x1.6,0.0,,,0.7383187112388444
F4N,cruise,sig_lags_long,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.5299145299145299,0.7383187112388444
F4N,cruise,sig_lags_long,cmalpha_x0.7,0.23076923076923078,1.0,0.7264957264957266,0.7383187112388444
F4N,cruise,sig_lags_long,clo_+0.1,0.23076923076923078,0.75,0.6581196581196582,0.7383187112388444
F4N,cruise,sig_equal_width,inertia_x1.6,0.0,,,0.4300710936318258
F4N,cruise,sig_equal_width,cmq_x0.5,0.0,,0.2307692307692308,0.4300710936318258
F4N,cruise,sig_equal_width,cmalpha_x0.7,0.15384615384615385,1.0,0.24786324786324787,0.4300710936318258
F4N,cruise,sig_equal_width,clo_+0.1,0.38461538461538464,1.0,0.5213675213675214,0.4300710936318258
F4N,cruise,sig_5hz,inertia_x1.6,0.045454545454545456,1.0,,0.7380323165206886
F4N,cruise,sig_5hz,cmq_x0.5,0.15384615384615385,1.0,0.6837606837606838,0.7380323165206886
F4N,cruise,sig_5hz,cmalpha_x0.7,0.15384615384615385,1.0,0.7606837606837606,0.7380323165206886
F4N,cruise,sig_5hz,clo_+0.1,0.23076923076923078,1.0,0.5982905982905983,0.7380323165206886
F4N,cruise,sig_2hz,inertia_x1.6,0.09090909090909091,1.0,,0.7337340345604808
F4N,cruise,sig_2hz,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.6282051282051282,0.7337340345604808
F4N,cruise,sig_2hz,cmalpha_x0.7,0.38461538461538464,1.0,0.7264957264957266,0.7337340345604808
F4N,cruise,sig_2hz,clo_+0.1,0.23076923076923078,1.0,0.6837606837606838,0.7337340345604808
F4N,throttle_step,det_n10,inertia_x1.6,0.0,,,4.718900627234353
F4N,throttle_step,det_n10,cmq_x0.5,0.46153846153846156,1.0,0.7435897435897436,4.718900627234353
F4N,throttle_step,det_n10,cmalpha_x0.7,0.6923076923076923,1.0,0.888888888888889,4.718900627234353
F4N,throttle_step,det_n10,clo_+0.1,0.6923076923076923,0.9,0.8205128205128205,4.718900627234353
F4N,throttle_step,det_n20,inertia_x1.6,0.0,,,3.589087220031202
F4N,throttle_step,det_n20,cmq_x0.5,0.6153846153846154,1.0,0.7179487179487181,3.589087220031202
F4N,throttle_step,det_n20,cmalpha_x0.7,0.7692307692307693,1.0,0.8290598290598291,3.589087220031202
F4N,throttle_step,det_n20,clo_+0.1,0.6923076923076923,0.9,0.8547008547008547,3.589087220031202
F4N,throttle_step,det_n5,inertia_x1.6,0.0,,,5.7356697003857535
F4N,throttle_step,det_n5,cmq_x0.5,0.15384615384615385,1.0,0.6495726495726495,5.7356697003857535
F4N,throttle_step,det_n5,cmalpha_x0.7,0.23076923076923078,1.0,0.7094017094017094,5.7356697003857535
F4N,throttle_step,det_n5,clo_+0.1,0.46153846153846156,1.0,0.5811965811965811,5.7356697003857535
F4N,throttle_step,det_lags_1,inertia_x1.6,0.0,,,3.451762975510022
F4N,throttle_step,det_lags_1,cmq_x0.5,0.6153846153846154,1.0,0.6837606837606838,3.451762975510022
F4N,throttle_step,det_lags_1,cmalpha_x0.7,0.7692307692307693,1.0,0.8290598290598291,3.451762975510022
F4N,throttle_step,det_lags_1,clo_+0.1,0.6923076923076923,0.9,0.8034188034188035,3.451762975510022
F4N,throttle_step,det_lags_long,inertia_x1.6,0.0,,,3.5304851839531604
F4N,throttle_step,det_lags_long,cmq_x0.5,0.6153846153846154,1.0,0.7008547008547008,3.5304851839531604
F4N,throttle_step,det_lags_long,cmalpha_x0.7,0.7692307692307693,1.0,0.8205128205128205,3.5304851839531604
F4N,throttle_step,det_lags_long,clo_+0.1,0.6923076923076923,0.9,0.8547008547008547,3.5304851839531604
F4N,throttle_step,det_5hz,inertia_x1.6,0.0,,,3.8596500507987943
F4N,throttle_step,det_5hz,cmq_x0.5,0.6153846153846154,1.0,0.6752136752136753,3.8596500507987943
F4N,throttle_step,det_5hz,cmalpha_x0.7,0.7692307692307693,1.0,0.8119658119658121,3.8596500507987943
F4N,throttle_step,det_5hz,clo_+0.1,0.6923076923076923,0.9,0.8717948717948718,3.8596500507987943
F4N,throttle_step,det_2hz,inertia_x1.6,0.045454545454545456,1.0,,3.740167518492765
F4N,throttle_step,det_2hz,cmq_x0.5,0.6153846153846154,1.0,0.6324786324786325,3.740167518492765
F4N,throttle_step,det_2hz,cmalpha_x0.7,0.7692307692307693,1.0,0.8119658119658121,3.740167518492765
F4N,throttle_step,det_2hz,clo_+0.1,0.6923076923076923,0.9,0.8717948717948718,3.740167518492765
F4N,throttle_step,sig_K3,inertia_x1.6,0.13636363636363635,1.0,,0.4029723188625018
F4N,throttle_step,sig_K3,cmq_x0.5,0.23076923076923078,0.75,0.4273504273504274,0.4029723188625018
F4N,throttle_step,sig_K3,cmalpha_x0.7,0.7692307692307693,0.9090909090909091,0.9145299145299145,0.4029723188625018
F4N,throttle_step,sig_K3,clo_+0.1,0.38461538461538464,1.0,0.5982905982905983,0.4029723188625018
F4N,throttle_step,sig_K5,inertia_x1.6,0.13636363636363635,1.0,,0.5688133414006957
F4N,throttle_step,sig_K5,cmq_x0.5,0.46153846153846156,1.0,0.7948717948717949,0.5688133414006957
F4N,throttle_step,sig_K5,cmalpha_x0.7,0.5384615384615384,0.875,0.7008547008547009,0.5688133414006957
F4N,throttle_step,sig_K5,clo_+0.1,0.3076923076923077,1.0,0.6068376068376069,0.5688133414006957
F4N,throttle_step,sig_K7,inertia_x1.6,0.13636363636363635,1.0,,0.6480638330055967
F4N,throttle_step,sig_K7,cmq_x0.5,0.3076923076923077,1.0,0.7435897435897436,0.6480638330055967
F4N,throttle_step,sig_K7,cmalpha_x0.7,0.6153846153846154,1.0,0.8376068376068376,0.6480638330055967
F4N,throttle_step,sig_K7,clo_+0.1,0.23076923076923078,1.0,0.8205128205128205,0.6480638330055967
F4N,throttle_step,sig_leaf50,inertia_x1.6,0.09090909090909091,1.0,,0.5503592497352895
F4N,throttle_step,sig_leaf50,cmq_x0.5,0.3076923076923077,1.0,0.735042735042735,0.5503592497352895
F4N,throttle_step,sig_leaf50,cmalpha_x0.7,0.5384615384615384,0.875,0.6495726495726496,0.5503592497352895
F4N,throttle_step,sig_leaf50,clo_+0.1,0.38461538461538464,1.0,0.6410256410256411,0.5503592497352895
F4N,throttle_step,sig_n10,inertia_x1.6,0.045454545454545456,1.0,,0.5801542883073666
F4N,throttle_step,sig_n10,cmq_x0.5,0.0,0.0,0.34188034188034194,0.5801542883073666
F4N,throttle_step,sig_n10,cmalpha_x0.7,0.7692307692307693,0.8333333333333334,0.9401709401709402,0.5801542883073666
F4N,throttle_step,sig_n10,clo_+0.1,0.3076923076923077,0.8,0.5811965811965812,0.5801542883073666
F4N,throttle_step,sig_lags_1,inertia_x1.6,0.18181818181818182,1.0,,0.5731886250189079
F4N,throttle_step,sig_lags_1,cmq_x0.5,0.3076923076923077,0.8,0.7435897435897436,0.5731886250189079
F4N,throttle_step,sig_lags_1,cmalpha_x0.7,0.5384615384615384,0.875,0.688034188034188,0.5731886250189079
F4N,throttle_step,sig_lags_1,clo_+0.1,0.3076923076923077,0.8,0.6153846153846154,0.5731886250189079
F4N,throttle_step,sig_lags_long,inertia_x1.6,0.22727272727272727,1.0,,0.5641809106035396
F4N,throttle_step,sig_lags_long,cmq_x0.5,0.3076923076923077,1.0,0.8205128205128205,0.5641809106035396
F4N,throttle_step,sig_lags_long,cmalpha_x0.7,0.5384615384615384,0.875,0.6324786324786326,0.5641809106035396
F4N,throttle_step,sig_lags_long,clo_+0.1,0.3076923076923077,1.0,0.5726495726495726,0.5641809106035396
F4N,throttle_step,sig_equal_width,inertia_x1.6,0.045454545454545456,1.0,,0.41085690515806983
F4N,throttle_step,sig_equal_width,cmq_x0.5,0.0,,0.2905982905982906,0.41085690515806983
F4N,throttle_step,sig_equal_width,cmalpha_x0.7,0.6923076923076923,1.0,0.8376068376068376,0.41085690515806983
F4N,throttle_step,sig_equal_width,clo_+0.1,0.6153846153846154,1.0,0.7692307692307693,0.41085690515806983
F4N,throttle_step,sig_5hz,inertia_x1.6,0.13636363636363635,1.0,,0.5674947145877378
F4N,throttle_step,sig_5hz,cmq_x0.5,0.46153846153846156,1.0,0.8034188034188035,0.5674947145877378
F4N,throttle_step,sig_5hz,cmalpha_x0.7,0.46153846153846156,1.0,0.6581196581196582,0.5674947145877378
F4N,throttle_step,sig_5hz,clo_+0.1,0.38461538461538464,0.8333333333333334,0.5982905982905983,0.5674947145877378
F4N,throttle_step,sig_2hz,inertia_x1.6,0.18181818181818182,1.0,,0.5647069872276483
F4N,throttle_step,sig_2hz,cmq_x0.5,0.23076923076923078,1.0,0.7521367521367521,0.5647069872276483
F4N,throttle_step,sig_2hz,cmalpha_x0.7,0.5384615384615384,1.0,0.6666666666666667,0.5647069872276483
F4N,throttle_step,sig_2hz,clo_+0.1,0.23076923076923078,1.0,0.5897435897435898,0.5647069872276483
F4N,elev_doublet,det_n10,inertia_x1.6,0.045454545454545456,1.0,,14.774293755164832
F4N,elev_doublet,det_n10,cmq_x0.5,0.0,,0.42735042735042733,14.774293755164832
F4N,elev_doublet,det_n10,cmalpha_x0.7,0.15384615384615385,0.6666666666666666,0.452991452991453,14.774293755164832
F4N,elev_doublet,det_n10,clo_+0.1,0.6153846153846154,0.8888888888888888,0.8632478632478634,14.774293755164832
F4N,elev_doublet,det_n20,inertia_x1.6,0.0,,,8.420295491839546
F4N,elev_doublet,det_n20,cmq_x0.5,0.0,,0.35897435897435903,8.420295491839546
F4N,elev_doublet,det_n20,cmalpha_x0.7,0.15384615384615385,0.6666666666666666,0.5982905982905983,8.420295491839546
F4N,elev_doublet,det_n20,clo_+0.1,0.6153846153846154,0.8888888888888888,0.7863247863247864,8.420295491839546
F4N,elev_doublet,det_n5,inertia_x1.6,0.0,,,23.584157352900448
F4N,elev_doublet,det_n5,cmq_x0.5,0.0,,0.41880341880341887,23.584157352900448
F4N,elev_doublet,det_n5,cmalpha_x0.7,0.15384615384615385,0.5,0.3504273504273504,23.584157352900448
F4N,elev_doublet,det_n5,clo_+0.1,0.6923076923076923,1.0,0.7264957264957266,23.584157352900448
F4N,elev_doublet,det_lags_1,inertia_x1.6,0.0,,,8.291203001847107
F4N,elev_doublet,det_lags_1,cmq_x0.5,0.0,,0.35042735042735046,8.291203001847107
F4N,elev_doublet,det_lags_1,cmalpha_x0.7,0.15384615384615385,0.6666666666666666,0.6324786324786325,8.291203001847107
F4N,elev_doublet,det_lags_1,clo_+0.1,0.6923076923076923,0.8181818181818182,0.7948717948717949,8.291203001847107
F4N,elev_doublet,det_lags_long,inertia_x1.6,0.0,,,8.625813344455231
F4N,elev_doublet,det_lags_long,cmq_x0.5,0.0,,0.3846153846153846,8.625813344455231
F4N,elev_doublet,det_lags_long,cmalpha_x0.7,0.15384615384615385,0.6666666666666666,0.5897435897435898,8.625813344455231
F4N,elev_doublet,det_lags_long,clo_+0.1,0.6153846153846154,0.8888888888888888,0.7777777777777778,8.625813344455231
F4N,elev_doublet,det_5hz,inertia_x1.6,0.0,,,8.159611274600154
F4N,elev_doublet,det_5hz,cmq_x0.5,0.0,,0.3931623931623932,8.159611274600154
F4N,elev_doublet,det_5hz,cmalpha_x0.7,0.15384615384615385,1.0,0.6068376068376069,8.159611274600154
F4N,elev_doublet,det_5hz,clo_+0.1,0.6923076923076923,0.9,0.8034188034188035,8.159611274600154
F4N,elev_doublet,det_2hz,inertia_x1.6,0.0,,,6.380025086735997
F4N,elev_doublet,det_2hz,cmq_x0.5,0.0,,0.43589743589743596,6.380025086735997
F4N,elev_doublet,det_2hz,cmalpha_x0.7,0.15384615384615385,1.0,0.6752136752136753,6.380025086735997
F4N,elev_doublet,det_2hz,clo_+0.1,0.6153846153846154,1.0,0.7350427350427351,6.380025086735997
F4N,elev_doublet,sig_K3,inertia_x1.6,0.0,,,0.5676457263666567
F4N,elev_doublet,sig_K3,cmq_x0.5,0.0,,0.4017094017094017,0.5676457263666567
F4N,elev_doublet,sig_K3,cmalpha_x0.7,0.0,,0.3931623931623932,0.5676457263666567
F4N,elev_doublet,sig_K3,clo_+0.1,0.23076923076923078,1.0,0.5042735042735043,0.5676457263666567
F4N,elev_doublet,sig_K5,inertia_x1.6,0.09090909090909091,1.0,,0.731901238296587
F4N,elev_doublet,sig_K5,cmq_x0.5,0.0,0.0,0.1880341880341881,0.731901238296587
F4N,elev_doublet,sig_K5,cmalpha_x0.7,0.15384615384615385,0.6666666666666666,0.46153846153846156,0.731901238296587
F4N,elev_doublet,sig_K5,clo_+0.1,0.23076923076923078,1.0,0.5982905982905983,0.731901238296587
F4N,elev_doublet,sig_K7,inertia_x1.6,0.0,,,0.8005511929930534
F4N,elev_doublet,sig_K7,cmq_x0.5,0.0,,0.35897435897435903,0.8005511929930534
F4N,elev_doublet,sig_K7,cmalpha_x0.7,0.0,0.0,0.36752136752136755,0.8005511929930534
F4N,elev_doublet,sig_K7,clo_+0.1,0.3076923076923077,1.0,0.5213675213675213,0.8005511929930534
F4N,elev_doublet,sig_leaf50,inertia_x1.6,0.045454545454545456,1.0,,0.7303533675626699
F4N,elev_doublet,sig_leaf50,cmq_x0.5,0.0,0.0,0.27350427350427353,0.7303533675626699
F4N,elev_doublet,sig_leaf50,cmalpha_x0.7,0.23076923076923078,0.75,0.36752136752136755,0.7303533675626699
F4N,elev_doublet,sig_leaf50,clo_+0.1,0.23076923076923078,1.0,0.5641025641025641,0.7303533675626699
F4N,elev_doublet,sig_n10,inertia_x1.6,0.0,,,0.7394669284204167
F4N,elev_doublet,sig_n10,cmq_x0.5,0.0,0.0,0.7606837606837608,0.7394669284204167
F4N,elev_doublet,sig_n10,cmalpha_x0.7,0.07692307692307693,0.5,0.6923076923076923,0.7394669284204167
F4N,elev_doublet,sig_n10,clo_+0.1,0.07692307692307693,0.5,0.6153846153846154,0.7394669284204167
F4N,elev_doublet,sig_lags_1,inertia_x1.6,0.13636363636363635,1.0,,0.7343325279371791
F4N,elev_doublet,sig_lags_1,cmq_x0.5,0.0,0.0,0.1623931623931624,0.7343325279371791
F4N,elev_doublet,sig_lags_1,cmalpha_x0.7,0.23076923076923078,0.75,0.33333333333333337,0.7343325279371791
F4N,elev_doublet,sig_lags_1,clo_+0.1,0.15384615384615385,0.6666666666666666,0.5042735042735043,0.7343325279371791
F4N,elev_doublet,sig_lags_long,inertia_x1.6,0.045454545454545456,1.0,,0.7342041679250982
F4N,elev_doublet,sig_lags_long,cmq_x0.5,0.0,0.0,0.17948717948717952,0.7342041679250982
F4N,elev_doublet,sig_lags_long,cmalpha_x0.7,0.0,,0.4273504273504274,0.7342041679250982
F4N,elev_doublet,sig_lags_long,clo_+0.1,0.23076923076923078,1.0,0.5897435897435898,0.7342041679250982
F4N,elev_doublet,sig_equal_width,inertia_x1.6,0.0,,,0.5062971911809121
F4N,elev_doublet,sig_equal_width,cmq_x0.5,0.0,,0.3504273504273504,0.5062971911809121
F4N,elev_doublet,sig_equal_width,cmalpha_x0.7,0.15384615384615385,0.5,0.6495726495726496,0.5062971911809121
F4N,elev_doublet,sig_equal_width,clo_+0.1,0.7692307692307693,1.0,0.811965811965812,0.5062971911809121
F4N,elev_doublet,sig_5hz,inertia_x1.6,0.0,,,0.7333985550872968
F4N,elev_doublet,sig_5hz,cmq_x0.5,0.0,,0.18803418803418803,0.7333985550872968
F4N,elev_doublet,sig_5hz,cmalpha_x0.7,0.23076923076923078,1.0,0.4444444444444445,0.7333985550872968
F4N,elev_doublet,sig_5hz,clo_+0.1,0.07692307692307693,1.0,0.547008547008547,0.7333985550872968
F4N,elev_doublet,sig_2hz,inertia_x1.6,0.045454545454545456,1.0,,0.7311475409836067
F4N,elev_doublet,sig_2hz,cmq_x0.5,0.07692307692307693,1.0,0.4658119658119658,0.7311475409836067
F4N,elev_doublet,sig_2hz,cmalpha_x0.7,0.07692307692307693,1.0,0.47008547008547014,0.7311475409836067
F4N,elev_doublet,sig_2hz,clo_+0.1,0.07692307692307693,1.0,0.6239316239316239,0.7311475409836067
F4N,elev_step,det_n10,inertia_x1.6,0.045454545454545456,1.0,,5.924719767701924
F4N,elev_step,det_n10,cmq_x0.5,0.07692307692307693,1.0,0.5128205128205128,5.924719767701924
F4N,elev_step,det_n10,cmalpha_x0.7,0.7692307692307693,1.0,0.9230769230769231,5.924719767701924
F4N,elev_step,det_n10,clo_+0.1,0.5384615384615384,0.875,0.6068376068376069,5.924719767701924
F4N,elev_step,det_n20,inertia_x1.6,0.045454545454545456,1.0,,3.791154102681861
F4N,elev_step,det_n20,cmq_x0.5,0.0,0.0,0.1880341880341881,3.791154102681861
F4N,elev_step,det_n20,cmalpha_x0.7,0.7692307692307693,1.0,0.9230769230769231,3.791154102681861
F4N,elev_step,det_n20,clo_+0.1,0.5384615384615384,0.7,0.6752136752136753,3.791154102681861
F4N,elev_step,det_n5,inertia_x1.6,0.13636363636363635,1.0,,10.045002617867612
F4N,elev_step,det_n5,cmq_x0.5,0.23076923076923078,0.75,0.49572649572649585,10.045002617867612
F4N,elev_step,det_n5,cmalpha_x0.7,0.7692307692307693,1.0,0.9230769230769231,10.045002617867612
F4N,elev_step,det_n5,clo_+0.1,0.3076923076923077,1.0,0.5555555555555555,10.045002617867612
F4N,elev_step,det_lags_1,inertia_x1.6,0.045454545454545456,1.0,,3.738863563562727
F4N,elev_step,det_lags_1,cmq_x0.5,0.0,,0.1880341880341881,3.738863563562727
F4N,elev_step,det_lags_1,cmalpha_x0.7,0.7692307692307693,1.0,0.9230769230769231,3.738863563562727
F4N,elev_step,det_lags_1,clo_+0.1,0.5384615384615384,0.7,0.6153846153846154,3.738863563562727
