aircraft,manoeuvre,variant,es_max,n_gated,n_flagged,n_cand,phys_recall,phys_precision,phys_cat_recall,phys_auc,gated_recall,gated_precision,gated_auc,agree_dynamic,correct_dynamic,agree_static,correct_static,gated_cat_recall
Boeing314,elev_doublet_distractor,B_pqrdot_5ad2694c,0.00012071143773290532,0,0,10,0.0,,0.0,,,,,,,,,
Boeing314,engine_stop,B_piston_power_bcd3f980,0.7656029317084125,0,0,10,0.0,,0.0,0.3076923076923077,,,,,,,,
Camel,cruise,B_piston_power_bcd3f980,0.0,0,1,10,0.0,0.0,0.2,0.5982905982905983,,,,0.0,,0.0,,
Camel,cruise,B_pqrdot_5ad2694c,1.833746310338321e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,,0.0,,
Camel,throttle_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.11111111111111112,,,,,,,,
Camel,throttle_step,B_pqrdot_5ad2694c,1.5286862741979547e-05,0,0,10,0.0,,0.0,,,,,,,,,
Camel,elev_doublet,B_piston_power_bcd3f980,0.0,0,1,10,0.0,0.0,0.2,0.3504273504273505,,,,0.0,1.0,1.0,1.0,
Camel,elev_doublet,B_pqrdot_5ad2694c,1.5417137708118154e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,1.0,1.0,
Camel,elev_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.2905982905982906,,,,,,,,
Camel,elev_step,B_pqrdot_5ad2694c,1.695206861674009e-05,0,0,10,0.0,,0.0,,,,,,,,,
Camel,aileron_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.4273504273504274,,,,,,,,
Camel,aileron_step,B_pqrdot_5ad2694c,1.6408612798765385e-05,0,0,10,0.0,,0.0,,,,,,,,,
Camel,rudder_doublet,B_piston_power_bcd3f980,0.0,0,1,10,0.0,0.0,0.2,0.2136752136752137,,,,0.0,1.0,0.0,1.0,
Camel,rudder_doublet,B_pqrdot_5ad2694c,1.628586194720517e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
Camel,bank_hold,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.25641025641025644,,,,,,,,
Camel,bank_hold,B_pqrdot_5ad2694c,1.576795224714026e-05,0,0,10,0.0,,0.0,,,,,,,,,
Camel,flap_extend,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.32478632478632485,,,,,,,,
Camel,flap_extend,B_pqrdot_5ad2694c,1.6409433557413307e-05,0,0,10,0.0,,0.0,,,,,,,,,
Camel,climbing_turn,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.4102564102564103,,,,,,,,
Camel,climbing_turn,B_pqrdot_5ad2694c,3.686448141425338e-05,0,0,10,0.0,,0.0,,,,,,,,,
Camel,elev_doublet_distractor,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.3076923076923077,,,,,,,,
Camel,elev_doublet_distractor,B_pqrdot_5ad2694c,1.516092707029241e-05,0,0,10,0.0,,0.0,,,,,,,,,
Camel,engine_stop,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.3931623931623932,,,,,,,,
F4N,cruise,B_elevator_drag_8819410c,0.613554852525981,0,0,10,0.0,,0.0,0.3418803418803419,,,,,,,,
F4N,cruise,B_pqrdot_5ad2694c,1.2579124757685198e-05,0,0,10,0.0,,0.0,,,,,,,,,
F4N,cruise,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.2991452991452992,,,,,,,,
F4N,throttle_step,B_elevator_drag_8819410c,0.8689323299231214,0,0,10,0.0,,0.0,0.32478632478632485,,,,,,,,
F4N,throttle_step,B_pqrdot_5ad2694c,1.9653825069786736e-05,0,0,10,0.0,,0.0,,,,,,,,,
F4N,throttle_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.36752136752136755,,,,,,,,
F4N,elev_doublet,B_elevator_drag_8819410c,0.9390021101468532,0,1,10,0.0,0.0,0.2,0.3846153846153847,,,,0.0,1.0,0.0,1.0,
F4N,elev_doublet,B_pqrdot_5ad2694c,1.2541980967384357e-05,0,3,10,0.13636363636363635,1.0,0.4,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,
F4N,elev_doublet,B_turbine_windmill_2db8e408,0.0,0,3,10,0.23076923076923078,1.0,0.4,0.5811965811965812,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,
F4N,elev_step,B_elevator_drag_8819410c,0.7344806282966834,0,1,10,0.0,0.0,0.2,0.3931623931623932,,,,0.0,1.0,0.0,1.0,
F4N,elev_step,B_pqrdot_5ad2694c,1.3748756026379712e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
F4N,elev_step,B_turbine_windmill_2db8e408,0.0,0,1,10,0.0,0.0,0.2,0.18803418803418806,,,,0.0,1.0,0.0,1.0,
F4N,aileron_step,B_elevator_drag_8819410c,0.3714144420331637,0,0,10,0.0,,0.0,0.5641025641025641,,,,,,,,
F4N,aileron_step,B_pqrdot_5ad2694c,8.372867084388e-05,0,3,10,0.13636363636363635,1.0,0.4,,,,,0.3333333333333333,1.0,0.0,1.0,
F4N,aileron_step,B_turbine_windmill_2db8e408,0.0,0,3,10,0.23076923076923078,1.0,0.4,0.6923076923076924,,,,0.3333333333333333,1.0,0.0,1.0,
F4N,rudder_doublet,B_elevator_drag_8819410c,0.8251589892697359,0,0,10,0.0,,0.0,0.2393162393162393,,,,,,,,
F4N,rudder_doublet,B_pqrdot_5ad2694c,1.625981000046273e-05,0,0,10,0.0,,0.0,,,,,,,,,
F4N,rudder_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.25641025641025644,,,,,,,,
F4N,bank_hold,B_elevator_drag_8819410c,0.658532288073565,0,6,10,0.46153846153846156,1.0,0.8,0.7264957264957266,,,,0.16666666666666666,1.0,0.0,1.0,
F4N,bank_hold,B_pqrdot_5ad2694c,5.2934961968817874e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,1.0,1.0,0.0,1.0,
F4N,bank_hold,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.7692307692307694,,,,1.0,1.0,0.0,1.0,
F4N,flap_extend,B_elevator_drag_8819410c,0.2982715200126421,0,1,10,0.07692307692307693,1.0,0.2,0.3076923076923077,,,,0.0,1.0,0.0,1.0,
F4N,flap_extend,B_pqrdot_5ad2694c,2.3844520105813158e-05,0,0,10,0.0,,0.0,,,,,,,,,
F4N,flap_extend,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.264957264957265,,,,,,,,
F4N,engine_cut,B_elevator_drag_8819410c,0.2103237490241739,0,0,10,0.0,,0.0,0.4017094017094017,,,,,,,,
F4N,engine_cut,B_pqrdot_5ad2694c,2.176923903421952e-05,0,0,10,0.0,,0.0,,,,,,,,,
F4N,engine_cut,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.23076923076923078,,,,,,,,
F4N,climbing_turn,B_elevator_drag_8819410c,0.5001227660137912,0,9,10,0.5384615384615384,0.7777777777777778,0.8,0.8632478632478633,,,,0.0,0.2222222222222222,0.0,0.3333333333333333,
F4N,climbing_turn,B_pqrdot_5ad2694c,5.001824591747797e-05,0,8,10,0.36363636363636365,1.0,0.8,,,,,0.0,0.5,0.0,1.0,
F4N,climbing_turn,B_turbine_windmill_2db8e408,0.0,0,8,10,0.5384615384615384,0.875,0.8,0.8290598290598291,,,,0.0,0.5,0.0,1.0,
F4N,elev_doublet_distractor,B_elevator_drag_8819410c,0.7517949681363152,0,1,10,0.07692307692307693,1.0,0.2,0.4615384615384615,,,,0.0,0.0,0.0,0.0,
F4N,elev_doublet_distractor,B_pqrdot_5ad2694c,2.4104379595799938e-05,0,0,10,0.0,,0.0,,,,,,,,,
F4N,elev_doublet_distractor,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.27350427350427353,,,,,,,,
F4N,engine_restart,B_elevator_drag_8819410c,0.74503472522901,0,1,10,0.0,0.0,0.2,0.4017094017094017,,,,0.0,0.0,0.0,0.0,
F4N,engine_restart,B_pqrdot_5ad2694c,1.4704300943885182e-05,0,0,10,0.0,,0.0,,,,,,,,,
F4N,engine_restart,B_turbine_windmill_2db8e408,7.015368701469157,8,20,10,0.9230769230769231,0.6,1.0,0.6837606837606838,1.0,0.4,0.9375,0.4,0.5,0.5,0.45,1.0
F80C,cruise,B_elevator_drag_8819410c,0.44112976449096064,0,5,10,0.3076923076923077,0.8,0.2,0.5982905982905984,,,,0.2,,0.0,,
F80C,cruise,B_pqrdot_5ad2694c,6.150705812740697e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,,0.0,,
F80C,cruise,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.2393162393162393,,,,0.0,,0.0,,
F80C,throttle_step,B_elevator_drag_8819410c,0.9323906473140682,0,9,10,0.6153846153846154,0.8888888888888888,0.6,0.7350427350427351,,,,0.6666666666666666,1.0,0.3333333333333333,1.0,
F80C,throttle_step,B_pqrdot_5ad2694c,6.342955610867218e-05,0,0,10,0.0,,0.0,,,,,,,,,
F80C,throttle_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.3162393162393162,,,,,,,,
F80C,elev_doublet,B_elevator_drag_8819410c,1.0592403155801389,1,7,10,0.46153846153846156,0.8571428571428571,0.6,0.6581196581196581,1.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,1.0,0.42857142857142855,1.0,1.0
F80C,elev_doublet,B_pqrdot_5ad2694c,5.281380503679346e-05,0,0,10,0.0,,0.0,,,,,,,,,
F80C,elev_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.42735042735042733,,,,,,,,
F80C,elev_step,B_elevator_drag_8819410c,1.1384839801620683,1,7,10,0.46153846153846156,0.8571428571428571,0.6,0.8205128205128205,1.0,0.14285714285714285,0.8095238095238095,0.14285714285714285,1.0,0.42857142857142855,1.0,1.0
F80C,elev_step,B_pqrdot_5ad2694c,5.531260641799764e-05,0,0,10,0.0,,0.0,,,,,,,,,
F80C,elev_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.2991452991452992,,,,,,,,
F80C,aileron_step,B_elevator_drag_8819410c,0.39274054336319014,0,5,10,0.38461538461538464,1.0,0.6,0.7692307692307693,,,,0.4,1.0,0.4,1.0,
F80C,aileron_step,B_pqrdot_5ad2694c,6.007848559296871e-05,0,0,10,0.0,,0.0,,,,,,,,,
F80C,aileron_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.264957264957265,,,,,,,,
F80C,rudder_doublet,B_elevator_drag_8819410c,0.7427121380064579,0,5,10,0.38461538461538464,1.0,0.8,0.5982905982905984,,,,0.0,1.0,0.0,1.0,
F80C,rudder_doublet,B_pqrdot_5ad2694c,5.204494764308651e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
F80C,rudder_doublet,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.36752136752136755,,,,0.0,1.0,0.0,1.0,
F80C,bank_hold,B_elevator_drag_8819410c,0.3784592792758719,0,0,10,0.0,,0.0,0.4700854700854702,,,,,,,,
F80C,bank_hold,B_pqrdot_5ad2694c,5.4472045381703356e-05,0,0,10,0.0,,0.0,,,,,,,,,
F80C,bank_hold,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.41025641025641024,,,,,,,,
F80C,flap_extend,B_elevator_drag_8819410c,1.5000045798342825,3,6,10,0.38461538461538464,0.8333333333333334,0.6,0.6324786324786326,1.0,0.5,0.9473684210526316,0.5,0.0,0.5,0.0,1.0
F80C,flap_extend,B_pqrdot_5ad2694c,7.750223398291478e-05,0,0,10,0.0,,0.0,,,,,,,,,
F80C,flap_extend,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.09401709401709406,,,,,,,,
F80C,climbing_turn,B_elevator_drag_8819410c,1.3843224378013075,2,9,10,0.5384615384615384,0.7777777777777778,1.0,0.794871794871795,1.0,0.2222222222222222,0.7999999999999999,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.4444444444444444,1.0
F80C,climbing_turn,B_pqrdot_5ad2694c,6.467647958805543e-05,0,0,10,0.0,,0.0,,,,,,,,,
F80C,climbing_turn,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.36752136752136755,,,,,,,,
F80C,elev_doublet_distractor,B_elevator_drag_8819410c,0.9050060267054693,0,5,10,0.3076923076923077,0.8,0.6,0.49572649572649574,,,,0.8,0.2,0.4,0.2,
F80C,elev_doublet_distractor,B_pqrdot_5ad2694c,5.028676162588562e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,0.0,0.0,0.0,
F80C,elev_doublet_distractor,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.46153846153846156,,,,0.0,0.0,0.0,0.0,
J3Cub,cruise,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.3076923076923077,,,,,,,,
J3Cub,cruise,B_pqrdot_5ad2694c,3.4033195006465956e-05,0,0,10,0.0,,0.0,,,,,,,,,
J3Cub,throttle_step,B_piston_power_bcd3f980,0.0,0,1,10,0.0,0.0,0.2,0.12820512820512825,,,,0.0,1.0,0.0,1.0,
J3Cub,throttle_step,B_pqrdot_5ad2694c,3.3639028532586634e-05,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
J3Cub,elev_doublet,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.46153846153846156,,,,,,,,
J3Cub,elev_doublet,B_pqrdot_5ad2694c,3.499966217307144e-05,0,0,10,0.0,,0.0,,,,,,,,,
J3Cub,elev_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.3162393162393163,,,,,,,,
J3Cub,elev_step,B_pqrdot_5ad2694c,3.4960688498344766e-05,0,0,10,0.0,,0.0,,,,,,,,,
J3Cub,aileron_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.3931623931623932,,,,,,,,
J3Cub,aileron_step,B_pqrdot_5ad2694c,9.044768094214314e-05,0,0,10,0.0,,0.0,,,,,,,,,
J3Cub,rudder_doublet,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.3076923076923077,,,,,,,,
J3Cub,rudder_doublet,B_pqrdot_5ad2694c,4.3003964652676974e-05,0,0,10,0.0,,0.0,,,,,,,,,
J3Cub,bank_hold,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.3931623931623932,,,,,,,,
J3Cub,bank_hold,B_pqrdot_5ad2694c,7.415100135436598e-05,0,0,10,0.0,,0.0,,,,,,,,,
J3Cub,flap_extend,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.37606837606837606,,,,,,,,
J3Cub,flap_extend,B_pqrdot_5ad2694c,3.490609650491419e-05,0,0,10,0.0,,0.0,,,,,,,,,
J3Cub,climbing_turn,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.22222222222222227,,,,,,,,
J3Cub,climbing_turn,B_pqrdot_5ad2694c,8.459582560638157e-05,0,0,10,0.0,,0.0,,,,,,,,,
J3Cub,elev_doublet_distractor,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.1965811965811966,,,,,,,,
J3Cub,elev_doublet_distractor,B_pqrdot_5ad2694c,3.8820067975340774e-05,0,0,10,0.0,,0.0,,,,,,,,,
J3Cub,engine_stop,B_piston_power_bcd3f980,692.7210658198879,13,22,6,1.0,0.5909090909090909,1.0,0.47008547008547014,1.0,0.5909090909090909,0.47008547008547014,0.3181818181818182,1.0,0.2727272727272727,,1.0
MD11,cruise,B_elevator_drag_8819410c,0.5678298743917619,0,3,10,0.23076923076923078,1.0,0.2,0.3162393162393162,,,,0.0,,0.0,,
MD11,cruise,B_pqrdot_5ad2694c,0.00021178600481364264,0,0,10,0.0,,0.0,,,,,,,,,
MD11,cruise,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.3076923076923077,,,,,,,,
MD11,throttle_step,B_elevator_drag_8819410c,0.4961901496335974,0,1,10,0.0,0.0,0.2,0.358974358974359,,,,0.0,1.0,0.0,1.0,
MD11,throttle_step,B_pqrdot_5ad2694c,0.000373449250872629,0,2,10,0.09090909090909091,1.0,0.4,,,,,0.5,1.0,0.0,1.0,
MD11,throttle_step,B_turbine_windmill_2db8e408,0.0,0,2,10,0.0,0.0,0.4,0.1794871794871795,,,,0.5,1.0,0.0,1.0,
MD11,elev_doublet,B_elevator_drag_8819410c,0.44777133732130825,0,0,10,0.0,,0.0,0.07692307692307693,,,,,,,,
MD11,elev_doublet,B_pqrdot_5ad2694c,0.00019607245678315212,0,0,10,0.0,,0.0,,,,,,,,,
MD11,elev_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.16239316239316243,,,,,,,,
MD11,elev_step,B_elevator_drag_8819410c,0.7364579751737305,0,5,10,0.38461538461538464,1.0,0.4,0.7863247863247863,,,,0.6,1.0,0.6,1.0,
MD11,elev_step,B_pqrdot_5ad2694c,0.00021019491684616382,0,0,10,0.0,,0.0,,,,,,,,,
MD11,elev_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.21367521367521372,,,,,,,,
MD11,aileron_step,B_elevator_drag_8819410c,0.4324803344229057,0,1,10,0.07692307692307693,1.0,0.2,0.5299145299145299,,,,1.0,1.0,1.0,1.0,
MD11,aileron_step,B_pqrdot_5ad2694c,0.000700054192310781,0,0,10,0.0,,0.0,,,,,,,,,
MD11,aileron_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.3931623931623932,,,,,,,,
MD11,rudder_doublet,B_elevator_drag_8819410c,0.5088336395365212,0,1,10,0.07692307692307693,1.0,0.2,0.23931623931623935,,,,1.0,1.0,1.0,1.0,
MD11,rudder_doublet,B_pqrdot_5ad2694c,0.0003707342558815879,0,0,10,0.0,,0.0,,,,,,,,,
MD11,rudder_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.5128205128205129,,,,,,,,
MD11,bank_hold,B_elevator_drag_8819410c,0.5085287268822242,0,2,10,0.15384615384615385,1.0,0.2,0.452991452991453,,,,0.0,1.0,0.0,1.0,
MD11,bank_hold,B_pqrdot_5ad2694c,0.0004939234006901674,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
MD11,bank_hold,B_turbine_windmill_2db8e408,0.0,0,1,10,0.0,0.0,0.2,0.1623931623931624,,,,0.0,1.0,0.0,1.0,
MD11,flap_extend,B_elevator_drag_8819410c,0.7834422989920848,0,1,10,0.0,0.0,0.2,0.28205128205128205,,,,0.0,1.0,0.0,1.0,
MD11,flap_extend,B_pqrdot_5ad2694c,0.0007895264525597329,0,6,10,0.2727272727272727,1.0,0.6,,,,,0.0,1.0,0.16666666666666666,1.0,
MD11,flap_extend,B_turbine_windmill_2db8e408,0.0,0,6,10,0.0,0.0,0.6,0.11111111111111112,,,,0.0,1.0,0.16666666666666666,1.0,
MD11,engine_cut,B_elevator_drag_8819410c,0.27415835710912123,0,0,10,0.0,,0.0,0.3162393162393163,,,,,,,,
MD11,engine_cut,B_pqrdot_5ad2694c,0.0005510873695770807,0,0,10,0.0,,0.0,,,,,,,,,
MD11,engine_cut,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.23931623931623935,,,,,,,,
MD11,climbing_turn,B_elevator_drag_8819410c,0.631829438289022,0,4,10,0.0,0.0,0.8,0.05982905982905985,,,,0.0,0.5,0.0,0.25,
MD11,climbing_turn,B_pqrdot_5ad2694c,0.0007762710959483139,0,4,10,0.18181818181818182,1.0,0.6,,,,,0.25,0.25,0.0,0.25,
MD11,climbing_turn,B_turbine_windmill_2db8e408,0.0,0,4,10,0.0,0.0,0.6,0.11965811965811968,,,,0.25,0.25,0.0,0.25,
MD11,elev_doublet_distractor,B_elevator_drag_8819410c,0.2970262866993511,0,1,10,0.07692307692307693,1.0,0.2,0.33333333333333337,,,,1.0,0.0,0.0,0.0,
MD11,elev_doublet_distractor,B_pqrdot_5ad2694c,0.00026859917559517046,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,0.0,0.0,1.0,
MD11,elev_doublet_distractor,B_turbine_windmill_2db8e408,0.0,0,1,10,0.07692307692307693,1.0,0.2,0.20512820512820515,,,,0.0,0.0,0.0,1.0,
MD11,engine_restart,B_elevator_drag_8819410c,0.7451092936858686,0,3,10,0.0,0.0,0.4,0.23931623931623935,,,,0.0,1.0,0.0,0.3333333333333333,
MD11,engine_restart,B_pqrdot_5ad2694c,0.0004867682805066401,0,2,10,0.09090909090909091,1.0,0.2,,,,,0.5,0.5,0.0,0.5,
MD11,engine_restart,B_turbine_windmill_2db8e408,3.6248397695737116,3,12,10,0.3076923076923077,0.3333333333333333,0.8,0.4102564102564103,1.0,0.25,0.9298245614035088,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,1.0
OV10,cruise,B_elevator_drag_8819410c,0.45499114763366894,0,0,10,0.0,,0.0,0.5299145299145299,,,,,,,,
OV10,cruise,B_pqrdot_5ad2694c,4.664466268039543e-05,0,0,10,0.0,,0.0,,,,,,,,,
OV10,throttle_step,B_elevator_drag_8819410c,0.3869995450723349,0,0,10,0.0,,0.0,0.37606837606837606,,,,,,,,
OV10,throttle_step,B_pqrdot_5ad2694c,5.231876613274028e-05,0,0,10,0.0,,0.0,,,,,,,,,
OV10,elev_doublet,B_elevator_drag_8819410c,0.5925206819433664,0,2,10,0.15384615384615385,1.0,0.4,0.7264957264957266,,,,0.0,1.0,0.0,1.0,
OV10,elev_doublet,B_pqrdot_5ad2694c,4.382256240805099e-05,0,0,10,0.0,,0.0,,,,,,,,,
OV10,elev_step,B_elevator_drag_8819410c,0.4922480194721093,0,0,10,0.0,,0.0,0.18803418803418806,,,,,,,,
OV10,elev_step,B_pqrdot_5ad2694c,4.746017407345069e-05,0,0,10,0.0,,0.0,,,,,,,,,
OV10,aileron_step,B_elevator_drag_8819410c,0.28664477802856403,0,9,10,0.5384615384615384,0.7777777777777778,0.6,0.8547008547008548,,,,0.5555555555555556,1.0,0.7777777777777778,1.0,
OV10,aileron_step,B_pqrdot_5ad2694c,0.00012288373855200464,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,1.0,1.0,
OV10,rudder_doublet,B_elevator_drag_8819410c,0.6945355975233946,0,0,10,0.0,,0.0,0.4871794871794872,,,,,,,,
OV10,rudder_doublet,B_pqrdot_5ad2694c,8.21337161043995e-05,0,0,10,0.0,,0.0,,,,,,,,,
OV10,bank_hold,B_elevator_drag_8819410c,0.62174258775396,0,0,10,0.0,,0.0,0.5384615384615385,,,,,,,,
OV10,bank_hold,B_pqrdot_5ad2694c,7.899751485675094e-05,0,2,10,0.09090909090909091,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
OV10,flap_extend,B_elevator_drag_8819410c,0.7957502069256026,0,0,10,0.0,,0.0,0.9230769230769231,,,,,,,,
OV10,flap_extend,B_pqrdot_5ad2694c,6.383500111438596e-05,0,0,10,0.0,,0.0,,,,,,,,,
OV10,engine_cut,B_elevator_drag_8819410c,0.7570604298261122,0,0,10,0.0,,0.0,0.5042735042735043,,,,,,,,
OV10,engine_cut,B_pqrdot_5ad2694c,0.00011634102212089797,0,0,10,0.0,,0.0,,,,,,,,,
OV10,elev_doublet_distractor,B_elevator_drag_8819410c,0.5019890838499378,0,0,10,0.0,,0.0,0.3931623931623932,,,,,,,,
OV10,elev_doublet_distractor,B_pqrdot_5ad2694c,5.41348451248391e-05,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,cruise,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.2820512820512821,,,,,,,,
Short_S23,cruise,B_pqrdot_5ad2694c,0.00013915582082875655,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,throttle_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.4273504273504274,,,,,,,,
Short_S23,throttle_step,B_pqrdot_5ad2694c,0.00020046955097828114,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,elev_doublet,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.5641025641025641,,,,,,,,
Short_S23,elev_doublet,B_pqrdot_5ad2694c,0.00015405559939130268,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,elev_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.33333333333333337,,,,,,,,
Short_S23,elev_step,B_pqrdot_5ad2694c,0.00015125805196721035,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,aileron_step,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.16239316239316243,,,,,,,,
Short_S23,aileron_step,B_pqrdot_5ad2694c,0.000147201049781278,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,rudder_doublet,B_piston_power_bcd3f980,0.0,0,1,10,0.0,0.0,0.2,0.25641025641025644,,,,0.0,1.0,0.0,1.0,
Short_S23,rudder_doublet,B_pqrdot_5ad2694c,0.000151280076074683,0,1,10,0.045454545454545456,1.0,0.2,,,,,0.0,1.0,0.0,1.0,
Short_S23,bank_hold,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.358974358974359,,,,,,,,
Short_S23,bank_hold,B_pqrdot_5ad2694c,0.00017419176713930317,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,flap_extend,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.35897435897435903,,,,,,,,
Short_S23,flap_extend,B_pqrdot_5ad2694c,0.0001352559996035235,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,engine_cut,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.4871794871794872,,,,,,,,
Short_S23,engine_cut,B_pqrdot_5ad2694c,0.00032298911152957955,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,climbing_turn,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.452991452991453,,,,,,,,
Short_S23,climbing_turn,B_pqrdot_5ad2694c,0.0002398474708706404,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,elev_doublet_distractor,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.4871794871794872,,,,,,,,
Short_S23,elev_doublet_distractor,B_pqrdot_5ad2694c,0.00014750978177917784,0,0,10,0.0,,0.0,,,,,,,,,
Short_S23,engine_stop,B_piston_power_bcd3f980,0.0,0,0,10,0.0,,0.0,0.6666666666666667,,,,,,,,
T37,cruise,B_elevator_drag_8819410c,0.453325390514671,0,0,10,0.0,,0.0,0.46153846153846156,,,,,,,,
T37,cruise,B_pqrdot_5ad2694c,2.8494482024434265e-05,0,0,10,0.0,,0.0,,,,,,,,,
T37,cruise,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.2307692307692308,,,,,,,,
T37,throttle_step,B_elevator_drag_8819410c,0.6390940962576247,0,2,10,0.07692307692307693,0.5,0.4,0.5555555555555556,,,,0.0,1.0,0.0,1.0,
T37,throttle_step,B_pqrdot_5ad2694c,2.9584124275164378e-05,0,0,10,0.0,,0.0,,,,,,,,,
T37,throttle_step,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.5641025641025642,,,,,,,,
