aircraft,manoeuvre,method,fault,n_outputs,n_oracle,recall_at3,recall_at5,ap,inspect_before_first,top_is_affected,n_flagged,any_correct_flag,reduction
c182,engine_stop,regression,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,1,True,0.9545454545454546
c182,engine_stop,sig_dynamic,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.8387754957593015,1,True,3,True,0.8636363636363636
c182,engine_stop,sig_dynamic,cmalpha_x0.7,22,13,0.15384615384615385,0.3076923076923077,0.6808381590889331,2,False,1,False,0.9545454545454546
c182,engine_stop,sig_dynamic,cmq_x0.5,22,13,0.23076923076923078,0.3076923076923077,0.7716992660431574,1,True,3,True,0.8636363636363636
c182,engine_stop,sig_dynamic,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,2,True,0.9090909090909091
c182,engine_stop,sig_static,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.8646214896214897,1,True,6,True,0.7272727272727273
c182,engine_stop,sig_static,cmalpha_x0.7,22,13,0.15384615384615385,0.23076923076923078,0.5796498710466321,2,False,0,False,1.0
c182,engine_stop,sig_static,cmq_x0.5,22,13,0.23076923076923078,0.38461538461538464,0.9013294397909782,1,True,0,False,1.0
c182,engine_stop,sig_static,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,1,True,0.9545454545454546
c182,rudder_doublet,envelope,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.6764927340659658,1,True,4,True,0.8181818181818181
c182,rudder_doublet,envelope,cmalpha_x0.7,22,13,0.23076923076923078,0.23076923076923078,0.6452788310760447,1,True,2,True,0.9090909090909091
c182,rudder_doublet,envelope,cmq_x0.5,22,13,0.07692307692307693,0.15384615384615385,0.4701706059678195,2,False,1,False,0.9545454545454546
c182,rudder_doublet,envelope,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,2,True,0.9090909090909091
c182,rudder_doublet,iforest,clo_+0.1,22,13,0.15384615384615385,0.23076923076923078,0.6874764124764124,1,True,22,True,0.0
c182,rudder_doublet,iforest,cmalpha_x0.7,22,13,0.15384615384615385,0.23076923076923078,0.7145672954496484,1,True,0,False,1.0
c182,rudder_doublet,iforest,cmq_x0.5,22,13,0.23076923076923078,0.3076923076923077,0.8541312131809868,1,True,0,False,1.0
c182,rudder_doublet,iforest,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
c182,rudder_doublet,ks,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.8140172045149419,1,True,2,True,0.9090909090909091
c182,rudder_doublet,ks,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.75608689556058,1,True,6,True,0.7272727272727273
c182,rudder_doublet,ks,cmq_x0.5,22,13,0.15384615384615385,0.23076923076923078,0.5796638904611041,1,True,2,True,0.9090909090909091
c182,rudder_doublet,ks,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,7,True,0.6818181818181819
c182,rudder_doublet,regression,clo_+0.1,22,13,0.07692307692307693,0.23076923076923078,0.4837653445625581,3,False,3,True,0.8636363636363636
c182,rudder_doublet,regression,cmalpha_x0.7,22,13,0.23076923076923078,0.38461538461538464,0.7867087977382095,1,True,0,False,1.0
c182,rudder_doublet,regression,cmq_x0.5,22,13,0.15384615384615385,0.15384615384615385,0.5882187257187257,1,True,0,False,1.0
c182,rudder_doublet,regression,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
c182,rudder_doublet,sig_dynamic,clo_+0.1,22,13,0.23076923076923078,0.38461538461538464,0.8274438105886072,1,True,4,True,0.8181818181818181
c182,rudder_doublet,sig_dynamic,cmalpha_x0.7,22,13,0.23076923076923078,0.3076923076923077,0.7575935760146287,1,True,1,True,0.9545454545454546
c182,rudder_doublet,sig_dynamic,cmq_x0.5,22,13,0.07692307692307693,0.23076923076923078,0.6474874484489869,3,False,0,False,1.0
c182,rudder_doublet,sig_dynamic,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,1,True,0.9545454545454546
c182,rudder_doublet,sig_static,clo_+0.1,22,13,0.23076923076923078,0.3076923076923077,0.7644660164397007,1,True,1,True,0.9545454545454546
c182,rudder_doublet,sig_static,cmalpha_x0.7,22,13,0.23076923076923078,0.3076923076923077,0.7756683289191029,1,True,1,False,0.9545454545454546
c182,rudder_doublet,sig_static,cmq_x0.5,22,13,0.15384615384615385,0.3076923076923077,0.8304585936938876,1,True,1,True,0.9545454545454546
c182,rudder_doublet,sig_static,inertia_x1.6,22,22,0.13636363636363635,0.22727272727272727,1.0,1,True,0,False,1.0
